game_id,date,opponent,location,team_score,opp_score,record
400503858,2013-11-08,Le Tourneau,H,92,76,1-0 (0-0)
400503873,2013-11-15,Auburn,A,111,92,2-0 (0-0)
400503875,2013-11-16,LSU,A,74,88,2-1 (0-0)
400502346,2013-11-21,UL Monroe,H,80,84,2-2 (0-0)
400502355,2013-11-27,Louisiana,A,74,105,2-3 (0-0)
400502524,2013-11-30,Niagara,H,107,100,3-3 (0-0)
400496900,2013-12-07,Memphis,A,76,96,3-4 (0-0)
400499326,2013-12-11,Louisiana Tech,A,71,93,3-5 (0-0)
400503920,2013-12-14,Louisiana College,H,116,76,4-5 (0-0)
400506831,2013-12-18,Baylor,A,84,91,4-6 (0-0)
400499348,2013-12-19,UTEP,A,74,84,4-7 (0-0)
400503945,2014-01-02,Sam Houston State,H,104,107,4-8 (0-1)
400503949,2014-01-04,Lamar,H,99,85,5-8 (1-1)
400503958,2014-01-09,Texas A&M-CC,A,87,101,5-9 (1-2)
400503968,2014-01-11,Houston Baptist,A,97,98,5-10 (1-3)
400503973,2014-01-16,Stephen F. Austin,H,58,74,5-11 (1-4)
400503983,2014-01-23,Central Arkansas,A,76,68,6-11 (2-4)
400503992,2014-01-25,Oral Roberts,A,87,83,7-11 (3-4)
400503996,2014-01-30,Incarnate Word,H,100,86,8-11 (4-4)
400504002,2014-02-01,Abilene Christian,H,84,66,9-11 (5-4)
400504011,2014-02-06,McNeese,H,85,74,10-11 (6-4)
400504015,2014-02-08,Nicholls,H,86,73,11-11 (7-4)
400504026,2014-02-13,Sam Houston State,A,64,67,11-12 (7-5)
400504032,2014-02-15,Lamar,A,87,67,12-12 (8-5)
400504040,2014-02-22,Stephen F. Austin,A,68,70,12-13 (8-6)
400504048,2014-02-27,SE Louisiana,A,88,83,13-13 (9-6)
400504056,2014-03-01,New Orleans,A,84,71,14-13 (10-6)
400504058,2014-03-06,Central Arkansas,H,119,102,15-13 (11-6)
400504065,2014-03-08,Oral Roberts,H,88,82,16-13 (12-6)
400545528,2014-03-13,Nicholls,N,88,72,17-13 (12-6)
400546334,2014-03-14,Stephen F. Austin,N,78,85,17-14 (12-6)
