player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
K. Reid,F,15,1,4,0,0,0,2,1,5,6,0,0,0,1,0,2,TRUE,2020-12-30,Hampton,A
L. Dufeal,F,28,3,5,0,2,1,2,1,3,4,0,0,3,1,4,7,TRUE,2020-12-30,Hampton,A
J. Falko,G,21,2,8,0,3,0,0,1,4,5,2,1,0,2,1,4,TRUE,2020-12-30,Hampton,A
L. Terry,G,29,7,11,3,5,9,9,1,2,3,1,2,1,0,3,26,TRUE,2020-12-30,Hampton,A
J. Cornwall,G,27,3,15,1,9,2,2,1,4,5,3,0,0,1,0,9,TRUE,2020-12-30,Hampton,A
D. Williams,G,22,1,10,1,7,4,5,1,3,4,2,0,0,1,1,7,FALSE,2020-12-30,Hampton,A
J. Sears,G,18,1,4,1,2,3,4,0,4,4,4,2,0,2,4,6,FALSE,2020-12-30,Hampton,A
A. Selden,G,26,2,7,0,3,3,4,2,4,6,0,1,0,0,3,7,FALSE,2020-12-30,Hampton,A
M. Lynott,G,4,0,0,0,0,1,2,0,0,0,0,1,0,2,2,1,FALSE,2020-12-30,Hampton,A
J. Mann,G,10,0,2,0,0,0,0,3,0,3,0,0,0,1,4,0,FALSE,2020-12-30,Hampton,A
TEAM,NA,NA,20,66,6,31,23,30,16,29,45,12,7,4,11,22,69,FALSE,2020-12-30,Hampton,A
