date,game_id,home,away
2015-02-18,400585845,Oklahoma State,Iowa State
2015-02-18,400585846,TCU,Kansas State
2015-02-18,400586463,Bradley,Illinois State
2015-02-18,400586464,Missouri State,Indiana State
2015-02-18,400586465,Loyola Chicago,Northern Iowa
2015-02-18,400586833,Tulsa,East Carolina
2015-02-18,400586834,Cincinnati,Xavier
2015-02-18,400587190,Colgate,Army
2015-02-18,400587191,American,Boston University
2015-02-18,400587192,Lafayette,Holy Cross
2015-02-18,400587193,Navy,Lehigh
2015-02-18,400587194,Bucknell,Loyola (MD)
2015-02-18,400587559,Bowling Green,Miami (OH)
2015-02-18,400587561,Eastern Michigan,Buffalo
2015-02-18,400587563,Akron,Toledo
2015-02-18,400587564,Kent State,Ball State
2015-02-18,400587986,Syracuse,Louisville
2015-02-18,400587987,Miami,Virginia Tech
2015-02-18,400587988,Florida State,Boston College
2015-02-18,400587989,Duke,North Carolina
2015-02-18,400588462,DePaul,Providence
2015-02-18,400589415,High Point,Gardner-Webb
2015-02-18,400589416,Winthrop,UNC Asheville
2015-02-18,400589417,Charleston Southern,Presbyterian
2015-02-18,400590825,Seattle,UMKC
2015-02-18,400591198,La Salle,Duquesne
2015-02-18,400591199,George Washington,Davidson
2015-02-18,400591684,Fresno State,Colorado State
2015-02-18,400591685,San José St,Utah State
2015-02-18,400593317,Arizona State,UCLA
2015-02-18,400593318,Oregon,Colorado
2015-02-18,400595525,Minnesota,Northwestern
2015-02-18,400596483,Binghamton,Vermont
2015-02-18,400596530,UMass Lowell,Maine
2015-02-18,400597400,Florida,Vanderbilt
2015-02-18,400597401,Arkansas,Missouri
2015-02-18,400597764,Green Bay,Detroit Mercy
2015-02-18,400597815,Wright State,Oakland
2015-02-18,400597849,Charleston,Elon
2015-02-18,400597882,James Madison,Drexel
2015-02-18,400597935,Northeastern,William & Mary
2015-02-18,400599596,George Mason,Fordham
2015-02-18,400599781,Rhode Island,UMass
