date,game_id,home,away
2005-12-28,253620005,UAB,Oklahoma State
2005-12-28,253620041,UConn,Stony Brook
2005-12-28,253620061,Georgia,Clemson
2005-12-28,253620066,Iowa State,Tennessee State
2005-12-28,253620097,Louisville,Fairleigh Dickinson
2005-12-28,253620120,Maryland,Delaware State
2005-12-28,253620127,Michigan State,Tennessee Tech
2005-12-28,253620142,Missouri,Eastern Illinois
2005-12-28,253620153,North Carolina,UNC Asheville
2005-12-28,253620194,Ohio State,Gardner-Webb
2005-12-28,253620201,Oklahoma,Oral Roberts
2005-12-28,253620356,Illinois,SE Missouri St
2005-12-28,253622005,Air Force,Georgia Tech
2005-12-28,253622579,South Carolina,Pittsburgh
