player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. Walker,F,24,7,11,0,0,0,1,0,6,6,1,0,0,0,1,14,TRUE,2021-03-01,Rutgers,H
L. Mayen,F,28,9,11,5,7,2,2,1,4,5,0,1,0,2,1,25,TRUE,2021-03-01,Rutgers,H
T. McGowens,G,27,4,5,2,2,2,2,0,3,3,5,0,0,1,1,12,TRUE,2021-03-01,Rutgers,H
K. Webster,G,25,1,9,0,5,1,3,1,4,5,2,2,0,1,0,3,TRUE,2021-03-01,Rutgers,H
T. Thorbjarnarson,G,34,1,5,0,4,0,0,3,4,7,5,4,0,1,1,2,TRUE,2021-03-01,Rutgers,H
B. Porter,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2021-03-01,Rutgers,H
T. Lakes,F,10,1,4,1,4,0,0,0,0,0,0,0,0,1,0,3,FALSE,2021-03-01,Rutgers,H
E. Andre,C,14,1,1,0,0,0,0,2,1,3,1,0,1,2,4,2,FALSE,2021-03-01,Rutgers,H
E. Wood,G,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,2,FALSE,2021-03-01,Rutgers,H
J. Piatkowski,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2021-03-01,Rutgers,H
D. Banton,G,24,2,5,0,2,3,5,0,6,6,4,3,0,3,1,7,FALSE,2021-03-01,Rutgers,H
S. Stevenson,G,9,1,2,0,0,0,0,0,2,2,1,0,0,1,1,2,FALSE,2021-03-01,Rutgers,H
TEAM,NA,NA,28,54,8,24,8,13,8,30,38,19,11,1,14,10,72,FALSE,2021-03-01,Rutgers,H
