date,game_id,home,away
2011-03-09,310680024,Stanford,Oregon State
2011-03-09,310680046,Georgetown,UConn
2011-03-09,310680062,Hawai'i,San José St
2011-03-09,310680151,East Carolina,UCF
2011-03-09,310680158,Nebraska,Oklahoma State
2011-03-09,310680276,Marshall,Houston
2011-03-09,310680326,Texas State,SE Louisiana
2011-03-09,310682377,McNeese,Nicholls
2011-03-09,310682440,Nevada,Fresno State
2011-03-09,310682466,Northwestern State,UTSA
2011-03-09,310682483,Oregon,Arizona State
2011-03-09,310682534,Sam Houston State,Stephen F. Austin
2011-03-09,310682567,SMU,Rice
2011-03-09,310682572,Southern Miss,Tulane
2011-03-09,310682751,Wyoming,TCU
