player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. Hernandez,F,25,3,7,0,0,1,2,0,3,3,0,0,0,4,2,7,TRUE,2018-02-19,Notre Dame,A
E. Izundu,C,26,7,8,0,0,0,1,4,4,8,0,3,2,0,4,14,TRUE,2018-02-19,Notre Dame,A
L. Walker IV,G,38,7,14,5,7,0,0,0,3,3,4,1,0,0,0,19,TRUE,2018-02-19,Notre Dame,A
J. Newton,G,34,5,11,0,1,2,4,1,1,2,4,0,0,0,1,12,TRUE,2018-02-19,Notre Dame,A
A. Lawrence II,G,34,2,7,1,5,2,3,1,5,6,6,2,0,3,1,7,TRUE,2018-02-19,Notre Dame,A
S. Waardenburg,F,17,2,5,2,4,0,0,1,1,2,0,0,0,0,2,6,FALSE,2018-02-19,Notre Dame,A
R. Miller Jr.,C,3,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,FALSE,2018-02-19,Notre Dame,A
C. Lykes,G,18,4,5,0,1,1,2,0,1,1,1,1,0,0,1,9,FALSE,2018-02-19,Notre Dame,A
D. Vasiljevic,G,5,1,1,1,1,0,0,0,0,0,0,0,0,1,2,3,FALSE,2018-02-19,Notre Dame,A
TEAM,NA,NA,31,58,9,19,6,14,7,18,25,15,7,2,8,14,77,FALSE,2018-02-19,Notre Dame,A
