game_id,away,home,away_rank,home_rank,away_score,home_score,date
401722402,Colorado State,Utah State,NA,NA,85,93,2025-02-12
401722357,San Diego State,San Jos̩ State,NA,NA,69,66,2025-02-12
401721422,Northwestern,Oregon,NA,NA,75,81,2025-02-12
401706732,Santa Clara,Saint Mary's,NA,NA,64,73,2025-02-12
401724870,California,Duke,NA,3,57,78,2025-02-12
401719143,St. John's,Villanova,9,NA,71,73,2025-02-12
401725732,Arizona State,Texas Tech,NA,12,106,111,2025-02-12
401708386,Ole Miss,South Carolina,19,NA,72,68,2025-02-12
401708385,Oklahoma,Missouri,NA,21,58,82,2025-02-12
401721900,Colgate,Holy Cross,NA,NA,87,65,2025-02-12
401706470,East Tennessee State,Western Carolina,NA,NA,67,76,2025-02-12
401727914,Radford,Winthrop,NA,NA,74,78,2025-02-12
401721425,Iowa,Rutgers,NA,NA,84,73,2025-02-12
401714447,Oakland,IU Indianapolis,NA,NA,82,67,2025-02-12
401714446,Purdue Fort Wayne,Youngstown State,NA,NA,71,93,2025-02-12
401706256,Canisius,Niagara,NA,NA,60,71,2025-02-12
401727915,UNC Asheville,South Carolina Upstate,NA,NA,92,85,2025-02-12
401725733,Oklahoma State,TCU,NA,NA,72,73,2025-02-12
401725586,Tulsa,Temple,NA,NA,80,74,2025-02-12
401724868,Louisville,NC State,NA,NA,91,66,2025-02-12
401724867,Florida State,Wake Forest,NA,NA,72,70,2025-02-12
401724866,Stanford,Georgia Tech,NA,NA,52,60,2025-02-12
401724426,St. Bonaventure,Rhode Island,NA,NA,64,68,2025-02-12
401724425,La Salle,Saint Joseph's,NA,NA,63,75,2025-02-12
401724424,Dayton,Fordham,NA,NA,93,76,2025-02-12
401724423,Davidson,Massachusetts,NA,NA,77,68,2025-02-12
401724422,VCU,George Washington,NA,NA,80,72,2025-02-12
401722527,Southern Illinois,Bradley,NA,NA,64,78,2025-02-12
401721903,Army,Loyola Maryland,NA,NA,64,60,2025-02-12
401721902,Lehigh,Navy,NA,NA,60,63,2025-02-12
401721901,Boston University,Bucknell,NA,NA,60,76,2025-02-12
401714448,Robert Morris,Cleveland State,NA,NA,68,59,2025-02-12
401706472,VMI,UNC Greensboro,NA,NA,54,80,2025-02-12
401706471,Mercer,Furman,NA,NA,72,96,2025-02-12
401706469,Wofford,The Citadel,NA,NA,74,71,2025-02-12
401727912,Presbyterian,Charleston Southern,NA,NA,70,71,2025-02-12
401725587,UTSA,Wichita State,NA,NA,64,69,2025-02-12
401706473,Chattanooga,Samford,NA,NA,82,68,2025-02-12
401722526,Evansville,Missouri State,NA,NA,54,71,2025-02-12
401722524,Belmont,Valparaiso,NA,NA,86,101,2025-02-12
401719142,Xavier,Providence,NA,NA,91,82,2025-02-12
401721424,Washington,Ohio State,NA,NA,69,93,2025-02-12
401714592,Southern Miss,Arkansas State,NA,NA,67,101,2025-02-12
401714591,Troy,Louisiana,NA,NA,74,56,2025-02-12
401724869,Notre Dame,Boston College,NA,NA,97,94,2025-02-12
401722525,Drake,Illinois State,NA,NA,84,77,2025-02-12
401708382,LSU,Arkansas,NA,NA,58,70,2025-02-12
401722437,Wyoming,New Mexico,NA,NA,67,71,2025-02-12
