player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
K. Martin,F,26,2,7,0,1,0,0,1,4,5,0,0,3,6,2,4,TRUE,2009-01-10,Liberty,A
J. Lamb,F,26,1,9,0,3,0,0,3,2,5,4,1,0,1,3,2,TRUE,2009-01-10,Liberty,A
G. Knysas,C,33,5,7,0,0,0,3,4,4,8,1,0,0,1,2,10,TRUE,2009-01-10,Liberty,A
J. Warren,G,40,8,17,4,11,4,6,0,6,6,1,2,0,3,2,24,TRUE,2009-01-10,Liberty,A
T. Bailey,G,18,0,3,0,2,0,0,0,0,0,1,0,0,1,2,0,TRUE,2009-01-10,Liberty,A
Q. Goods,F,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2009-01-10,Liberty,A
O. Carter,G,27,4,9,0,3,3,3,3,4,7,1,2,0,1,0,11,FALSE,2009-01-10,Liberty,A
J.T. Knight,G,15,2,3,0,1,1,1,0,1,1,1,1,0,3,3,5,FALSE,2009-01-10,Liberty,A
A. Johnson,G,11,2,4,0,2,0,1,0,1,1,0,0,0,1,2,4,FALSE,2009-01-10,Liberty,A
TEAM,NA,NA,24,59,4,23,8,14,14,25,39,9,6,3,18,16,60,FALSE,2009-01-10,Liberty,A
