game_id,away,home,away_rank,home_rank,away_score,home_score,date
401573573,Cal State Northridge,Hawai'i,NA,NA,70,72,2024-03-07
401607442,Arizona,UCLA,5,NA,88,65,2024-03-07
401607441,Washington,Washington State,NA,18,74,68,2024-03-07
401625591,Georgia Southern,South Alabama,NA,NA,76,71,2024-03-07
401625659,Missouri State,Murray State,NA,NA,60,35,2024-03-07
401625592,Coastal Carolina,Louisiana,NA,NA,66,80,2024-03-07
401625660,Valparaiso,Belmont,NA,NA,61,86,2024-03-07
401625642,Pacific,Pepperdine,NA,NA,43,102,2024-03-07
401625593,Texas State,Southern Miss,NA,NA,75,59,2024-03-07
401625706,Holy Cross,Colgate,NA,NA,64,81,2024-03-07
401625705,Lehigh,Lafayette,NA,NA,76,61,2024-03-07
401625704,Navy,Boston University,NA,NA,61,70,2024-03-07
401625703,Bucknell,American University,NA,NA,80,57,2024-03-07
401625697,Purdue Fort Wayne,Oakland,NA,NA,65,75,2024-03-07
401625696,Cleveland State,Youngstown State,NA,NA,82,70,2024-03-07
401625661,Evansville,Illinois State,NA,NA,59,53,2024-03-07
401625657,Jacksonville,Stetson,NA,NA,87,88,2024-03-07
401602173,UAB,Temple,NA,NA,100,72,2024-03-07
401600426,Rutgers,Wisconsin,NA,NA,66,78,2024-03-07
401594371,Niagara,Siena,NA,NA,66,59,2024-03-07
401594341,Marist,Quinnipiac,NA,NA,64,73,2024-03-07
401594323,Iona,Manhattan,NA,NA,60,77,2024-03-07
401594273,Canisius,Fairfield,NA,NA,62,74,2024-03-07
401625575,Tennessee State,Western Illinois,NA,NA,59,61,2024-03-07
401606751,South Carolina State,North Carolina Central,NA,NA,68,79,2024-03-07
401606726,Coppin State,Morgan State,NA,NA,60,78,2024-03-07
401574145,Utah Tech,UT Rio Grande Valley,NA,NA,79,74,2024-03-07
401574144,Southern Utah,Stephen F. Austin,NA,NA,60,87,2024-03-07
401625695,Northern Kentucky,Wright State,NA,NA,99,97,2024-03-07
401625656,North Alabama,Austin Peay,NA,NA,71,77,2024-03-07
401604434,Delaware State,Maryland-Eastern Shore,NA,NA,59,67,2024-03-07
401594388,Saint Peter's,Rider,NA,NA,56,61,2024-03-07
401574143,Utah Valley,Tarleton State,NA,NA,63,60,2024-03-07
401574142,California Baptist,UT Arlington,NA,NA,57,71,2024-03-07
401574141,Seattle U,Abilene Christian,NA,NA,59,64,2024-03-07
401625594,Marshall,Georgia State,NA,NA,86,74,2024-03-07
401602355,Mississippi Valley State,Alcorn State,NA,NA,67,74,2024-03-07
401600129,Southern,Alabama State,NA,NA,65,57,2024-03-07
401600111,Grambling,Alabama A&M,NA,NA,74,73,2024-03-07
401583834,Arkansas-Pine Bluff,Jackson State,NA,NA,84,89,2024-03-07
401579066,Nicholls,SE Louisiana,NA,NA,80,54,2024-03-07
401625694,Milwaukee,Green Bay,NA,NA,95,84,2024-03-07
401607460,Colorado,Oregon,NA,NA,79,75,2024-03-07
401594417,Howard,Norfolk State,NA,NA,58,77,2024-03-07
401573646,Florida International,UTEP,NA,NA,76,83,2024-03-07
401573644,Sam Houston,Louisiana Tech,NA,NA,72,66,2024-03-07
401625663,UIC,Southern Illinois,NA,NA,84,82,2024-03-07
401625576,SIU Edwardsville,Morehead State,NA,NA,63,78,2024-03-07
401573575,UC Santa Barbara,Long Beach State,NA,NA,76,74,2024-03-07
401573574,UC Davis,UC San Diego,NA,NA,70,63,2024-03-07
401573572,Cal State Fullerton,UC Riverside,NA,NA,74,84,2024-03-07
401573571,Cal Poly,UC Irvine,NA,NA,68,82,2024-03-07
