game_id,away,home,away_rank,home_rank,away_score,home_score,date
401489641,Schreiner,Texas A&M-Corpus Christi,NA,NA,69,104,2022-12-16
401489605,Bethune-Cookman,Incarnate Word,NA,NA,65,77,2022-12-16
401485183,Xavier,Georgetown,NA,NA,102,89,2022-12-16
401505511,Central Connecticut,Manhattan,NA,NA,78,67,2022-12-16
401491817,Delaware,Princeton,NA,NA,76,69,2022-12-16
401487374,Dartmouth,South Florida,NA,NA,55,59,2022-12-16
401485342,Florida Gulf Coast,St. Bonaventure,NA,NA,71,58,2022-12-16
401493775,Austin Peay,Murray State,NA,NA,60,68,2022-12-16
401493687,Southern,Youngstown State,NA,NA,81,85,2022-12-16
401492670,Mississippi Valley State,Tulsa,NA,NA,51,66,2022-12-16
401492379,Chicago State,Southern Illinois,NA,NA,52,63,2022-12-16
401491875,Missouri State,Oral Roberts,NA,NA,77,80,2022-12-16
401489065,Antelope Valley,Utah Valley,NA,NA,54,80,2022-12-16
401485023,Green Bay,Stanford,NA,NA,40,85,2022-12-16
401485184,Creighton,Marquette,NA,NA,58,69,2022-12-16
401502063,Eureka College,Western Illinois,NA,NA,50,79,2022-12-16
401488996,Northwest Indian,Idaho,NA,NA,51,125,2022-12-16
401493499,Weber State,Cal Poly,NA,NA,74,45,2022-12-16
