player_id,player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4703923,K. Filewich,C,20,6,8,0,0,0,3,1,3,4,0,1,2,3,1,12,Wofford,Brevard,TRUE,TRUE,2023-11-06,H
5107320,C. Martin,G,19,1,1,0,0,0,0,0,1,1,1,0,0,1,0,2,Wofford,Brevard,TRUE,TRUE,2023-11-06,H
4897355,C. Tripp,G,24,8,12,2,3,1,1,1,5,6,6,2,0,1,3,19,Wofford,Brevard,TRUE,TRUE,2023-11-06,H
4741643,D. Bailey,G,20,4,8,1,4,3,5,0,2,2,1,0,0,2,3,12,Wofford,Brevard,TRUE,TRUE,2023-11-06,H
4590401,J. Sivills,G,19,1,2,0,0,2,2,0,2,2,1,2,0,0,1,4,Wofford,Brevard,TRUE,TRUE,2023-11-06,H
5176418,J. Lorenz,F,24,5,9,1,2,1,1,5,5,10,0,1,2,1,0,12,Wofford,Brevard,TRUE,FALSE,2023-11-06,H
5176417,B. El Shakery,F,17,1,2,0,0,2,4,1,2,3,2,0,0,2,0,4,Wofford,Brevard,TRUE,FALSE,2023-11-06,H
5176419,Q. Meza,G,22,2,5,1,3,3,3,0,6,6,5,0,0,1,1,8,Wofford,Brevard,TRUE,FALSE,2023-11-06,H
5107325,A. Arrington Jr.,G,12,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,Wofford,Brevard,TRUE,FALSE,2023-11-06,H
5107324,J. Spinelli,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wofford,Brevard,TRUE,FALSE,2023-11-06,H
4838705,C. Cormier,G,22,3,7,3,7,3,3,0,1,1,1,0,0,0,2,12,Wofford,Brevard,TRUE,FALSE,2023-11-06,H
NA,TEAM,NA,NA,31,56,8,21,15,22,8,27,35,17,6,4,15,11,85,Wofford,Brevard,TRUE,FALSE,2023-11-06,H
