player_id,number,name,position,height,weight,class,hometown,player_image
4712843,0,Chandler Jackson,G,"6' 5""",205 lbs,JR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4712843.png
4684795,1,De'Ante Green,F,"6' 9""",210 lbs,JR,"Asheville, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4684795.png
4897090,1,Primo Spears,G,"6' 3""",185 lbs,SR,"Hartford, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897090.png
4606840,1,Jamir Watkins,G,"6' 7""",210 lbs,SR,"Trenton, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4606840.png
4712902,2,Cameron Corhen,F,"6' 10""",235 lbs,JR,"Allen, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4712902.png
5114809,3,Sola Adebisi,F,"6' 6""",205 lbs,JR,"Alpharetta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5114809.png
4898375,3,Bostyn Holt,G,"6' 7""",200 lbs,SR,"Portland, OR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898375.png
4896557,3,Tom House,G,"6' 7""",200 lbs,JR,"Dayton, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896557.png
4897418,4,Jason Simpson,G,"5' 10""",170 lbs,SR,"West Palm Beach, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897418.png
5101651,5,Daquan Davis,G,"6' 1""",176 lbs,FR,"Baltimore, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5101651.png
5174958,7,Jerry Deng,F,"6' 9""",220 lbs,SO,"Rochester, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5174958.png
5238163,9,Anastasios Rozakeas,G,"6' 7""",225 lbs,FR,"Athens, Greece",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5238163.png
4685658,10,Taylor Bol Bowen,F,"6' 10""",195 lbs,SO,"Jericho, VT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4685658.png
4432182,11,Cam Fletcher,F,"6' 7""",230 lbs,SR,"St. Louis, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432182.png
5238164,11,Christian Nitu,F,"6' 11""",220 lbs,FR,"Whitby, Canada",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5238164.png
5105546,12,Malique Ewin,F,"6' 11""",230 lbs,JR,"Lawrenceville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105546.png
5238165,15,Jalen Crawford,G,"6' 0""",145 lbs,FR,"Tallahassee, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5238165.png
5075626,18,Baba Miller,F,"6' 11""",215 lbs,JR,"Mallorca, Spain",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5075626.png
4873208,19,AJ Swinton,F,"6' 6""",200 lbs,FR,"Cabin John, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4873208.png
5238166,21,Alier Maluk,F,"7' 0""",218 lbs,FR,"Pittsburgh, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5238166.png
5106773,25,Justin Thomas,G,"6' 7""",184 lbs,JR,"Baton Rouge, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106773.png
5174671,35,Waka Mbatch,F,"6' 10""",225 lbs,SO,"Serekunda, Gambia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5174671.png
4907382,43,Jesse Jones,G,"6' 4""",195 lbs,SR,"Clermont, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4907382.png
