player_id,number,name,position,height,weight,class,hometown,player_image
4702115,1,Cam Bryant,F,"6' 7""",205 lbs,SR,"Camilla, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702115.png
5239884,1,Braylhan Thomas,G,"6' 6""",205 lbs,FR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5239884.png
5177352,2,Bradley Douglas,G,"6' 1""",180 lbs,SR,"Eustis, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5177352.png
4433179,3,Eugene Brown III,F,"6' 8""",200 lbs,SR,"Conyers, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433179.png
5176727,4,Dontae Horne,G,"6' 4""",190 lbs,SR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176727.png
5107227,5,Derrick Harris Jr.,G,"6' 3""",180 lbs,JR,"Camilla, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107227.png
4684620,5,Adante' Holiman,G,"6' 0""",175 lbs,JR,"Mcalester, OK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4684620.png
5107226,5,Tyren Moore,G,"5' 11""",180 lbs,SR,"Louisville, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107226.png
5239885,7,Nakavieon White,F,"6' 7""",220 lbs,JR,"Odessa, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5239885.png
5107231,8,Luke Keller,F,"6' 7""",225 lbs,SR,"Suwanee, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107231.png
5106456,11,Jamar Franklin,G,"6' 3""",170 lbs,JR,"Rockledge, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106456.png
5239886,11,Micah Smith,F,"6' 7""",195 lbs,FR,"Tyrone, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5239886.png
4909916,12,Tyler Bush,F,"6' 5""",208 lbs,SR,"Union, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4909916.png
5176798,13,Eren Banks,G,"6' 4""",175 lbs,SO,"Eatonton, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176798.png
5176799,14,Collin Kuhl,F,"6' 8""",210 lbs,SO,"Holly Springs, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176799.png
5174621,21,Tyson Brown,F,"6' 9""",225 lbs,SR,"Virginia Beach, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5174621.png
5176800,22,Pierce Shirk,G,"6' 4""",200 lbs,SO,"Jacksonville, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176800.png
5107230,23,Nate Brafford,F,"6' 9""",200 lbs,JR,"Waynesville, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107230.png
5239887,24,Langston Boyd,G,"6' 3""",180 lbs,FR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5239887.png
5176801,25,Avantae Parker,F,"6' 9""",212 lbs,SO,"Columbia, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176801.png
