player_id,number,name,position,height,weight,class,hometown,player_image
4897471,0,Saint Thomas,F,"6' 7""",235 lbs,SR,"Omaha, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897471.png
5105606,1,Desmond Claude,G,"6' 6""",201 lbs,JR,"New Haven, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105606.png
4869767,2,Isaiah Elohim,G,"6' 5""",212 lbs,FR,"North Hills, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4869767.png
4898246,3,Matt Knowling,F,"6' 6""",197 lbs,SR,"Manchester, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898246.png
4702606,4,Bryce Pope,G,"6' 3""",201 lbs,SR,"San Diego, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702606.png
4702236,5,Terrance Williams II,F,"6' 7""",221 lbs,SR,"Clinton, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702236.png
4869737,6,Wesley Yates III,G,"6' 4""",219 lbs,FR,"Beaumont, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4869737.png
4433197,7,Chibuzo Agbo,G,"6' 7""",227 lbs,SR,"San Diego, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433197.png
5105641,8,Vince Iwuchukwu,C,"7' 1""",250 lbs,JR,"Lagos, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105641.png
5176443,8,Kevin Patton Jr.,G,"6' 8""",187 lbs,SO,"Murrieta, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176443.png
5037874,9,Jalen Shelley,F,"6' 8""",198 lbs,FR,"Little Elm, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5037874.png
4593815,12,Rashaun Agee,F,"6' 8""",228 lbs,SR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593815.png
5239634,13,Kallai Patton,G,"6' 4""",175 lbs,FR,"Murrieta, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5239634.png
5239635,14,Avand Dorian,G,"6' 3""",194 lbs,SO,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5239635.png
5239636,21,Jonah Goorin,G,"6' 3""",175 lbs,FR,"San Francisco, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5239636.png
5254917,22,Brit Burden,F,"6' 6""",210 lbs,FR,"Piedmont, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5254917.png
5060696,22,Arrinten Page,F,"6' 11""",240 lbs,SO,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5060696.png
5174980,24,JD Plough,G,"6' 3""",166 lbs,SR,"Palos Verdes Peninsula, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5174980.png
4433617,30,Harrison Hornery,F,"6' 10""",232 lbs,SR,"Toowoomba, Australia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433617.png
4702954,32,Clark Slajchert,G,"6' 1""",171 lbs,SR,"Oak Park, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702954.png
4593120,33,Josh Cohen,F,"6' 10""",250 lbs,SR,"Lincroft, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593120.png
