player_id,number,name,position,height,weight,class,hometown,player_image
5105495,0,Braden Housley,G,"6' 4""",180 lbs,SO,"Lehi, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105495.png
4897921,1,Great Osobor,F,"6' 8""",250 lbs,SR,"Bradford, England",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897921.png
5176260,1,Pavle Stosic,F,"6' 9""",215 lbs,SO,"Nis, Serbia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176260.png
5175860,2,Tucker Anderson,F,"6' 9""",190 lbs,SO,"Centerton, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5175860.png
5176271,3,Jaxon Smith,G,"6' 2""",188 lbs,FR,"Bountiful, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176271.png
4601026,4,Ian Martinez,G,"6' 3""",185 lbs,SR,"Heredia, Costa Rica",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4601026.png
5241264,5,Jordy Barnes,G,"6' 3""",160 lbs,FR,"Holladay, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5241264.png
5176272,5,Dallin Grant,G,"6' 8""",220 lbs,FR,"Cedar City, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176272.png
4431877,7,Dexter Akanno,G,"6' 5""",210 lbs,SR,"Valencia, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431877.png
5105494,8,Drake Allen,G,"6' 4""",190 lbs,SR,"Eagle Mountain, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105494.png
5107864,12,Mason Falslev,G,"6' 3""",203 lbs,SO,"Benson, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107864.png
5176237,13,Deyton Albury,G,"6' 2""",190 lbs,SR,"Nassau, Bahamas",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176237.png
4898118,20,Isaac Johnson,C,"7' 0""",227 lbs,JR,"American Fork, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898118.png
4897618,21,Aubin Gateretse,C,"6' 11""",225 lbs,SR,"Namur, Belgium",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897618.png
5176273,22,Karson Templin,F,"6' 8""",230 lbs,SO,"Fairview, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176273.png
4873202,23,Isaac Davis,F,"6' 8""",240 lbs,FR,"Idaho Falls, ID",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4873202.png
