player_id,number,name,position,height,weight,class,hometown,player_image
5177096,0,Greg Gordon,G,"6' 5""",210 lbs,SR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5177096.png
5240392,2,Ja'Borri McGhee,G,"6' 1""",205 lbs,JR,"Mccomb, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5240392.png
4897604,2,Daniel Ortiz,G,"6' 0""",185 lbs,SR,"Shreveport, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897604.png
5175737,3,Yaxel Lendeborg,F,"6' 9""",240 lbs,SR,"Pennsauken, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5175737.png
4901961,4,Christian Coleman,F,"6' 8""",205 lbs,SR,"Winnsboro, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4901961.png
5107226,5,Tyren Moore,G,"5' 11""",180 lbs,SR,"Louisville, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107226.png
4683641,5,James White,G,"6' 5""",202 lbs,SR,"Conyers, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683641.png
4703133,6,Tony Toney,G,"6' 2""",190 lbs,SR,"Huntsville, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703133.png
5175739,7,Marquis Hargrove,G,"6' 3""",180 lbs,JR,"Sacramento, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5175739.png
5107144,8,Efrem Johnson,G,"6' 4""",180 lbs,JR,"Huntsville, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107144.png
5240393,9,Makhi Myles,G,"6' 6""",200 lbs,FR,"Starkville, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5240393.png
4592489,10,Alejandro Vasquez,G,"6' 4""",205 lbs,SR,"Queens, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592489.png
5175738,11,KJ Satterfield,G,"6' 4""",180 lbs,SO,"Bronx, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5175738.png
5107237,12,Joey Kahn,G,"6' 4""",190 lbs,JR,"Mobile, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107237.png
5240394,13,Reginald Kennedy Jr.,G,"6' 1""",180 lbs,FR,"Fayetteville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5240394.png
4714321,21,Chance Beard,F,"6' 5""",200 lbs,SR,"Birmingham, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4714321.png
4683675,22,Barry Dunning Jr.,F,"6' 6""",195 lbs,JR,"Mobile, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683675.png
4596348,22,Bradley Ezewiro,F,"6' 9""",265 lbs,JR,"Torrance, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4596348.png
4684838,25,Will Shaver,F,"6' 10""",260 lbs,SO,"Birmingham, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4684838.png
4912986,30,Ryan Donohoo,G,"6' 0""",180 lbs,SR,"Birmingham, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4912986.png
