player_id,number,name,position,height,weight,class,hometown,player_image
5241679,0,Nassim Mashhour,G,"6' 4""",184 lbs,FR,"Dearborn, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5241679.png
4845388,1,Jaylen Jones,G,"6' 0""",156 lbs,SO,"Nashville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4845388.png
4899784,2,Jeremiah Bembry,G,"6' 5""",185 lbs,SO,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4899784.png
5241680,3,Luke Gelow,G,"6' 3""",185 lbs,FR,"Gaylord, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5241680.png
5241681,4,Chang Hoth,G,"6' 2""",153 lbs,JR,"Saint Paul, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5241681.png
4702721,4,Trey Townsend,F,"6' 6""",225 lbs,SR,"Oxford, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702721.png
4702722,5,Chris Conway,F,"6' 9""",221 lbs,SR,"Naperville, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702722.png
5241682,5,Jack Hoth,G,"6' 2""",158 lbs,JR,"Saint Paul, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5241682.png
5241683,6,Malcolm Christie,G,"6' 5""",185 lbs,SR,"Fredericton, Canada",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5241683.png
4067423,7,Isaiah Jones,G,"6' 7""",229 lbs,JR,"Nashville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067423.png
5258525,8,Justin James,G,"6' 0""",165 lbs,JR,"Sterling Heights, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5258525.png
5177206,10,DQ Cole,G,"6' 3""",222 lbs,SR,"Pontiac, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5177206.png
4702699,11,Jayson Woodrich,G,"6' 7""",205 lbs,SR,"Cleveland, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702699.png
5177207,12,Tuburu Naivalurua,F,"6' 6""",239 lbs,SR,"Sydney, Australia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5177207.png
5241684,13,Warren Marshall IV,G,"6' 5""",165 lbs,FR,"Auburn Hills, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5241684.png
5241685,22,Deng Majak,F,"6' 9""",192 lbs,JR,"Turalei, South Sudan",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5241685.png
5109033,23,Allen Mukeba,F,"6' 6""",247 lbs,SR,"Charleroi, Belgium",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5109033.png
5177208,24,Zavier Banks,F,"6' 5""",211 lbs,FR,"Pleasant Ridge, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5177208.png
5106781,25,Cooper Craggs,F,"6' 5""",224 lbs,SO,"Northville, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106781.png
