player_id,number,name,position,height,weight,class,hometown,player_image
4896530,0,Joe Ostrowsky,G,"6' 0""",175 lbs,SR,"Mount Pleasant, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896530.png
4701166,1,Kellen Amos,G,"6' 7""",190 lbs,SR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701166.png
4703644,1,Jay Rodgers,G,"6' 3""",185 lbs,SR,"Pickerington, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703644.png
5241694,2,Devin Haid,G,"6' 5""",190 lbs,JR,"Wooster, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5241694.png
4896531,3,Davonte Sweatman,G,"5' 8""",145 lbs,SR,"Boston, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896531.png
5177229,5,Darin Smith Jr.,F,"6' 7""",190 lbs,FR,"Springfield, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5177229.png
4896534,11,Abdul Momoh,F,"6' 7""",235 lbs,SR,"Carteret, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896534.png
5241695,12,Adam Fox,G,"6' 5""",185 lbs,FR,"Silver Spring, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5241695.png
5241696,13,Jaelen McGlone,G,"6' 4""",205 lbs,SR,"Cheltenham, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5241696.png
5182547,14,Daniele Russo,F,"6' 7""",215 lbs,JR,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5182547.png
4896536,15,Jayden Brown,F,"6' 8""",215 lbs,SR,"Providence, RI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896536.png
5182548,20,DJ Victory,G,"5' 8""",160 lbs,SO,"Harlem, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5182548.png
5241697,21,Roddy Jones,G,"6' 1""",195 lbs,FR,"North Babylon, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5241697.png
5177169,22,Max Frazier,F,"6' 9""",200 lbs,SO,"Pittsboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5177169.png
5177231,23,Jordan Jones,G,"6' 0""",180 lbs,SR,"Florence, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5177231.png
5241698,24,James Jones,G,"6' 6""",190 lbs,FR,"New Britain, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5241698.png
4898239,44,Brody Limric,F,"6' 9""",200 lbs,JR,"Glastonbury, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898239.png
