player_id,number,name,position,height,weight,class,hometown,player_image
5176240,0,Magoon Gwath,F,"7' 0""",205 lbs,FR,"Euless, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176240.png
4433183,1,Lamont Butler,G,"6' 2""",208 lbs,SR,"Moreno Valley, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433183.png
4702654,2,Nick Boyd,G,"6' 3""",175 lbs,SR,"Garnerville, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702654.png
4870565,2,Elijah Saunders,F,"6' 8""",225 lbs,JR,"Phoenix, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4870565.png
4897202,3,Wayne McKinney III,G,"6' 0""",198 lbs,SR,"Coronado, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897202.png
5183181,4,Desai Lopez,G,"6' 3""",190 lbs,SR,"Fremont, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5183181.png
5061584,5,Pharaoh Compton,F,"6' 8""",245 lbs,FR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5061584.png
5176242,6,Ryan Schwarz,G,"6' 1""",178 lbs,SR,"Orinda, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176242.png
5107803,8,Cam Lawin,G,"6' 3""",173 lbs,SO,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107803.png
4702719,8,Micah Parrish,G,"6' 6""",205 lbs,SR,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702719.png
5176241,10,BJ Davis,G,"6' 2""",175 lbs,SO,"Modesto, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176241.png
4897531,11,Demarshay Johnson Jr.,F,"6' 10""",222 lbs,JR,"Oakland, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897531.png
4711593,14,Reese Waters,G,"6' 6""",207 lbs,SR,"Long Beach, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4711593.png
5107804,21,Miles Byrd,G,"6' 7""",190 lbs,SO,"Stockton, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107804.png
4702980,23,Kimo Ferrari,G,"6' 0""",178 lbs,SR,"San Diego, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702980.png
4873147,24,Taj DeGourville,G,"6' 5""",208 lbs,FR,"Las Vegas, NV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4873147.png
4702730,31,Jared Coleman-Jones,F,"6' 10""",235 lbs,SR,"Jacksonville, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702730.png
5184755,33,Thokbor Majak,F,"7' 0""",208 lbs,FR,"Bor, South Sudan",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5184755.png
5176243,40,Miles Heide,F,"6' 10""",233 lbs,SO,"North Bend, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176243.png
