player_id,number,name,position,height,weight,class,hometown,player_image
5243337,0,Lenard Taylor Jr.,G,"6' 2""",195 lbs,JR,"Baltimore, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5243337.png
5177557,1,Roderick Coffee III,F,"6' 4""",200 lbs,JR,"Painesville, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5177557.png
5107408,2,Jordan Chatman,G,"6' 4""",210 lbs,SR,"Bessemer, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107408.png
5243335,3,Trey Lewis,G,"5' 11""",175 lbs,JR,"Johnston, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5243335.png
5175049,4,Sterling Young,G,"6' 1""",175 lbs,SR,"Queens, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5175049.png
4704090,5,Milton Matthews,G,"6' 3""",200 lbs,SR,"District Heights, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4704090.png
5106711,7,Love Bettis,G,"5' 11""",165 lbs,JR,"Pensacola, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106711.png
4703815,7,Shannon Grant,C,"6' 11""",290 lbs,SR,"Sylacauga, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703815.png
4585609,8,Keith Lamar,F,"6' 7""",212 lbs,SR,"Stockbridge, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4585609.png
4684156,8,Shaqir O'Neal,F,"6' 8""",200 lbs,JR,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4684156.png
4684293,10,Kaleb Washington,F,"6' 8""",210 lbs,JR,"Mableton, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4684293.png
5119764,12,Miles Hall,G,"6' 3""",170 lbs,JR,"Windermere, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5119764.png
5243333,20,Jamine Charles,F,"6' 11""",220 lbs,JR,"Saint John's, Antigua & Barbuda",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5243333.png
4897175,22,Tyler Shirley,F,"6' 8""",210 lbs,SR,"Gary, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897175.png
5243334,23,Jocobi Hendricks,G,"6' 0""",175 lbs,SR,"Louisville, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5243334.png
5177559,24,Ja'Derryus Eatmon,F,"6' 10""",235 lbs,SR,"Birmingham, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5177559.png
4899685,35,Saiyd Burnside,F,"6' 9""",210 lbs,JR,"Greenville, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4899685.png
4704015,50,Jalen Speer,G,"6' 1""",182 lbs,SR,"Gainesville, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4704015.png
4704023,55,Alex Andrews,F,"6' 7""",200 lbs,SR,"Ocoee, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4704023.png
5243336,NA,Malcolm Stute,G,"6' 4""",195 lbs,FR,"Alexandria, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5243336.png
