player_id,number,name,position,height,weight,class,hometown,player_image
4703538,0,Ra'Heim Moss,G,"6' 4""",205 lbs,SR,"Springfield, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703538.png
4701030,2,Jadrian Tracey,G,"6' 5""",210 lbs,SR,"Fort Myers, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701030.png
4845361,3,Jackson Shelstad,G,"6' 0""",170 lbs,SO,"West Linn, OR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4845361.png
5239600,4,Dezdrick Lindsay,F,"6' 6""",200 lbs,JR,"Louisville, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5239600.png
4596365,5,TJ Bamba,G,"6' 5""",210 lbs,SR,"Bronx, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4596365.png
5234300,6,Oleksandr Kobzystyi,F,"6' 7""",--,JR,"Poltava, Ukraine",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5234300.png
4702946,7,Supreme Cook,F,"6' 9""",200 lbs,SR,"East Orange, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702946.png
4581504,9,Keeshawn Barthelemy,G,"6' 1""",180 lbs,SR,"Montreal, Canada",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4581504.png
4683769,10,Kwame Evans Jr.,F,"6' 9""",220 lbs,SO,"Baltimore, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683769.png
4683767,11,Mookie Cook,F,"6' 6""",210 lbs,SO,"Portland, OR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683767.png
4912212,12,James Cooper,F,"6' 7""",215 lbs,SR,"Mauldin, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4912212.png
5239601,14,Jayson Williams-Johnson,G,"6' 0""",--,SR,"Scotch Plains, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5239601.png
5184330,15,Andre Warren,G,"6' 3""",175 lbs,JR,"Stockton, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5184330.png
4590354,21,Brandon Angel,F,"6' 8""",205 lbs,SR,"San Diego, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4590354.png
5176387,22,Drew Carter,G,"6' 3""",200 lbs,JR,"Portland, OR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176387.png
4869779,24,Jamari Phillips,G,"6' 3""",190 lbs,FR,"Modesto, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4869779.png
4432586,32,Nate Bittle,C,"7' 0""",220 lbs,SR,"Central Point, OR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432586.png
5252351,34,Luke Johnson,F,"6' 7""",--,--,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5252351.png
