player_id,number,name,position,height,weight,class,hometown,player_image
5107203,0,Kody Williams,G,"6' 0""",190 lbs,JR,"Minnetonka, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107203.png
5176372,2,Tom Beattie,G,"6' 5""",195 lbs,SO,"Auckland, New Zealand",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176372.png
4897953,4,Marcus Greene,G,"6' 2""",175 lbs,SR,"Gilroy, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897953.png
5175369,5,Gytis Nemeiksa,F,"6' 8""",220 lbs,SR,"Kaunas, Lithuania",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5175369.png
5241894,6,Osahon Obasohan,G,"6' 4""",220 lbs,SO,"Antwerp, Belgium",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5241894.png
5241895,8,AJ Economou,G,"6' 5""",180 lbs,FR,"Santa Monica, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5241895.png
5176373,10,Logan Robeson,G,"6' 3""",190 lbs,FR,"Moraga, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176373.png
5241896,11,Jacopo Van der Knaap,G,"6' 5""",200 lbs,FR,"Verona, Italy",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5241896.png
5241897,13,Roy Igwe,F,"6' 7""",225 lbs,FR,"Tokyo, Japan",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5241897.png
5107204,14,Harry Rouhliadeff,F,"6' 9""",230 lbs,JR,"Brisbane, Australia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107204.png
5107872,20,Jerome Palm,F,"6' 10""",225 lbs,SR,"Almere, Netherlands",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107872.png
4433062,22,Ryan Rapp,G,"6' 5""",185 lbs,SR,"Melbourne, Australia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433062.png
5107205,23,Mor Seck,C,"7' 1""",225 lbs,JR,"Ngayene Daour, Senegal",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107205.png
5241898,30,Aaron Hunkin-Claytor,G,"6' 2""",165 lbs,FR,"Oahu, HI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5241898.png
4701576,32,Tanner Christensen,C,"6' 10""",265 lbs,SR,"Spokane Valley, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701576.png
5176374,34,Akira Jacobs,F,"6' 10""",220 lbs,SO,"Yokohama, Japan",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176374.png
