player_id,number,name,position,height,weight,class,hometown,player_image
4901230,0,Kameron Hobbs,G,"5' 10""",170 lbs,SR,"Stockbridge, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4901230.png
4395619,1,Wynston Tabbs,G,"6' 3""",195 lbs,SR,"Suitland, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395619.png
5176288,2,Demajion Topps,G,"6' 0""",175 lbs,JR,"Winona, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176288.png
5107977,3,Rob Lawson,G,"6' 0""",175 lbs,JR,"Capitol Heights, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107977.png
4896934,4,Kiran Oliver,G,"6' 5""",190 lbs,JR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896934.png
5243110,5,Matar Wade,F,"6' 8""",205 lbs,FR,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5243110.png
5243111,7,Marland Harris,F,"6' 10""",210 lbs,JR,"Inglewood, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5243111.png
5243112,9,Jaden Martin,F,"6' 10""",185 lbs,JR,"Hollywood, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5243112.png
4900680,10,Will Thomas,F,"6' 6""",200 lbs,SR,"Baltimore, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4900680.png
5176289,11,Amahrie Simpkins,G,"6' 4""",190 lbs,SR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176289.png
5176290,12,Daniel Akitoby,F,"6' 9""",230 lbs,SR,"Fairfax, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176290.png
5176291,13,Trent Edwards,F,"6' 8""",210 lbs,SO,"Lexington, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176291.png
5176800,22,Pierce Shirk,G,"6' 4""",200 lbs,SO,"Jacksonville, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176800.png
5176295,23,Tytan Newton,G,"6' 1""",170 lbs,SO,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176295.png
5243113,24,Logan Schayes,F,"6' 8""",235 lbs,SO,"Scottsdale, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5243113.png
5176296,24,Allen Udemadu,F,"6' 10""",245 lbs,SR,"Lagos, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176296.png
5243114,32,Jayden Socka,F,"6' 9""",255 lbs,JR,"Silver Spring, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5243114.png
5176297,55,Xavier Valley,F,"6' 8""",205 lbs,JR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176297.png
