player_id,number,name,position,height,weight,class,hometown,player_image
5060731,0,Jaxon Prunty,G,"6' 6""",190 lbs,FR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5060731.png
5102798,0,James Scott,F,"6' 11""",220 lbs,SO,"Fayetteville, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5102798.png
5107357,1,AJ Smith,G,"6' 5""",210 lbs,JR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107357.png
5102799,1,Mayar Wol,F,"6' 8""",196 lbs,SO,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5102799.png
5105758,2,Jordan Crawford,G,"6' 3""",178 lbs,SO,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105758.png
5176811,3,Elijah Jones,F,"6' 7""",210 lbs,SR,"South Holland, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176811.png
5105760,3,Khalil London,G,"6' 3""",185 lbs,SO,"Wyandanch, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105760.png
4901927,4,Derrin Boyd,G,"6' 3""",215 lbs,SR,"Princeton, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4901927.png
5176275,5,Deywilk Tavarez,G,"6' 2""",185 lbs,SO,"Pennsauken, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176275.png
4897901,6,CJ Fulton,G,"6' 3""",190 lbs,SR,"Belfast, Ireland",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897901.png
4896994,6,Reyne Smith,G,"6' 2""",190 lbs,SR,"Ulverstone, Australia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896994.png
5105759,7,Evan Kilminster,G,"6' 3""",190 lbs,SO,"Newcastle, Australia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105759.png
5239612,8,Justas Stonkus,G,"6' 6""",210 lbs,FR,"Plunge, Lithuania",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5239612.png
5105761,10,Ante Brzovic,F,"6' 10""",225 lbs,SR,"Zagreb, Croatia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105761.png
5174946,11,Kobe Rodgers,G,"6' 3""",185 lbs,SR,"Cincinnati, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5174946.png
4896997,13,Ben Burnham,F,"6' 7""",220 lbs,SR,"Fort Mill, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896997.png
5239613,14,Cade Higgins,G,"6' 4""",195 lbs,FR,"Fort Worth, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5239613.png
5174643,15,Stef van Bussel,C,"6' 10""",255 lbs,SO,"Ommel, Netherlands",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5174643.png
5175368,17,Lazar Djokovic,F,"6' 11""",235 lbs,SO,"Gornji Milanovac, Serbia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5175368.png
4896998,31,Jack Miller,G,"6' 0""",180 lbs,SR,"Ocean Township, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896998.png
5239614,33,Joey Scarpitti,G,"5' 11""",170 lbs,FR,"Cleveland, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5239614.png
5174638,44,Djordje Curcic,G,"6' 3""",190 lbs,SO,"Cacak, Serbia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5174638.png
4897002,50,Adam Comer,F,"6' 9""",225 lbs,SR,"Spartanburg, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897002.png
5105765,55,Spencer Legg,G,"6' 7""",200 lbs,JR,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105765.png
