player_id,number,name,position,height,weight,class,hometown,player_image
5107652,0,Damarco Minor,G,"6' 0""",190 lbs,SR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107652.png
5105624,0,Jordan Pope,G,"6' 2""",175 lbs,JR,"Oakley, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105624.png
5240880,1,Ja'Quavis Williford,G,"6' 7""",--,FR,"Tampa Bay, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5240880.png
5175011,2,Josiah Lake II,G,"6' 2""",175 lbs,SO,"Tualatin, OR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5175011.png
5172339,3,DaJohn Craig,G,"6' 1""",160 lbs,SO,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5172339.png
5105628,4,Jayden Stevens,F,"6' 7""",190 lbs,JR,"Spokane, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105628.png
4709142,5,Justin Rochelin,G,"6' 5""",205 lbs,JR,"Encino, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4709142.png
5240881,6,Kaan Yarkut,F,"6' 6""",202 lbs,FR,"Ankara, Turkey",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5240881.png
4431877,7,Dexter Akanno,G,"6' 5""",210 lbs,SR,"Valencia, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431877.png
5240882,7,Nate Kingz,G,"6' 5""",190 lbs,JR,"Salem, OR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5240882.png
5175012,8,Gavin Marrs,F,"7' 0""",200 lbs,SO,"Ellensburg, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5175012.png
5175013,10,Grey Garrison,F,"6' 7""",200 lbs,FR,"Bellingham, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5175013.png
4897970,11,Parsa Fallah,F,"6' 9""",260 lbs,JR,"Amon, Iran",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897970.png
5105627,12,Michael Rataj,F,"6' 9""",220 lbs,JR,"Augsburg, Germany",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105627.png
5240883,13,Isaiah Sy,F,"6' 7""",190 lbs,SO,"Marseille, France",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5240883.png
4896464,13,Christian Wright,G,"6' 3""",185 lbs,SR,"Alpharetta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896464.png
4431702,15,Chol Marial,C,"7' 2""",230 lbs,SR,"Rumbek, South Sudan",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431702.png
4897407,15,Matthew Marsh,C,"7' 1""",250 lbs,SR,"Cornwall, England",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897407.png
5175014,22,Thomas Ndong,F,"6' 10""",245 lbs,SO,"Montreal, Canada",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5175014.png
5105631,24,KC Ibekwe,C,"6' 10""",287 lbs,JR,"Coquitlam, Canada",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105631.png
5240884,24,Johan Munch,F,"6' 11""",--,FR,"Copenhagen, Denmark",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5240884.png
5105626,34,Tyler Bilodeau,F,"6' 9""",230 lbs,JR,"Kennewick, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105626.png
5245624,37,Liutauras Lelevicius,G,"6' 7""",198 lbs,SO,"Kaunas, Lithuania",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5245624.png
5240885,77,Maxim Logue,F,"6' 9""",--,FR,"Lyon, France",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5240885.png
