player_id,number,name,position,height,weight,class,hometown,player_image
5177572,0,Kintavious Dozier,G,"6' 1""",195 lbs,SR,"Lanett, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5177572.png
5243338,1,Dupree Fletcher,G,"5' 10""",190 lbs,FR,"Milwaukee, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5243338.png
5177573,2,Mikale Stevenson,G,"6' 2""",175 lbs,JR,"Fort Wayne, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5177573.png
4897315,3,Emareyon McDonald,G,"6' 1""",180 lbs,JR,"Coushatta, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897315.png
4710427,4,P.J. Edwards,G,"6' 4""",205 lbs,JR,"Springfield, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4710427.png
5177575,5,Chilaydrien Newton,G,"6' 3""",180 lbs,FR,"Simsboro, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5177575.png
5243339,10,P.J. Eason,F,"6' 9""",240 lbs,JR,"Dadeville, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5243339.png
4433185,11,Antwan Burnett,G,"6' 5""",205 lbs,JR,"Montgomery, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433185.png
5243340,12,Solomon Ray,F,"6' 10""",235 lbs,SO,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5243340.png
4711691,21,James Graham,G,"6' 7""",215 lbs,JR,"Milwaukee, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4711691.png
5243341,22,Emeka Nnaji,F,"6' 8""",225 lbs,SO,"Minneapolis, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5243341.png
4897072,23,Samuel Onu,F,"7' 0""",265 lbs,JR,"Malvern, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897072.png
5105972,24,Louis Hutchinson,G,"6' 6""",205 lbs,SO,"Upper Marlboro, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105972.png
5243342,30,James Flippin,F,"6' 10""",255 lbs,JR,"Milwaukee, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5243342.png
4897848,32,Malik Lamin,C,"6' 11""",235 lbs,SR,"Champlin, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897848.png
4897847,32,Payton Parrish,G,"6' 0""",180 lbs,SR,"Milwaukee, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897847.png
4683542,55,Ernest Ross,F,"6' 9""",205 lbs,SR,"Alachua, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683542.png
