player_id,number,name,position,height,weight,class,hometown,player_image
5108876,0,Jah Quinones,G,"6' 4""",225 lbs,JR,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108876.png
4702115,1,Cam Bryant,F,"6' 7""",205 lbs,SR,"Camilla, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702115.png
5107085,2,Jah Nze,G,"6' 4""",225 lbs,JR,"Oviedo, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107085.png
5176146,3,Anthony Benard,G,"6' 0""",170 lbs,SO,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176146.png
5243234,3,Tyler Johnson,G,"6' 2""",180 lbs,SR,"Athens, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5243234.png
5175704,4,Ahmad Robinson,G,"5' 10""",175 lbs,SR,"West Orange, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5175704.png
4702103,6,Alex Holt,F,"6' 8""",220 lbs,SR,"Lexington, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702103.png
5108877,7,Michael Zanoni,G,"6' 5""",200 lbs,JR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108877.png
5105889,9,Angel Montas Jr.,G,"6' 6""",225 lbs,SO,"Romana, Dominican Republic",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105889.png
5243235,10,Alex Koch,C,"6' 8""",200 lbs,FR,"Athens, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5243235.png
4395668,11,Robby Carmody,G,"6' 4""",195 lbs,SR,"Mars, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395668.png
5243236,11,Brady Shoulders,G,"6' 6""",200 lbs,FR,"Eddyville, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5243236.png
5174576,12,Petras Padegimas,F,"6' 8""",220 lbs,SO,"Kaunas, Lithuania",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5174576.png
5108878,14,TJ Grant,F,"6' 5""",210 lbs,JR,"Warner Robins, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108878.png
5176150,15,Jake Davis,F,"6' 6""",210 lbs,SO,"McCordsville, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176150.png
4702005,22,Laurynas Vaistaras,F,"6' 7""",215 lbs,SR,"Plunge, Lithuania",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702005.png
5176149,23,David Thomas,G,"6' 1""",193 lbs,SO,"McDonough, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176149.png
5243237,24,Braeden Carlsen,G,"6' 4""",200 lbs,FR,"Wauconda, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5243237.png
5243238,33,Marcus Overstreet,F,"6' 9""",220 lbs,SO,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5243238.png
