date,game_id,home,away
2007-11-26,273300041,UConn,Florida A&M
2007-11-26,273300087,Notre Dame,Colgate
2007-11-26,273300116,Mt. St. Mary's,American
2007-11-26,273300158,Nebraska,Purdue Fort Wayne
2007-11-26,273300264,Washington,Long Beach State
2007-11-26,273300288,Lipscomb,Samford
2007-11-26,273302006,Akron,Temple
2007-11-26,273302026,Appalachian State,Davidson
2007-11-26,273302132,Cincinnati,South Carolina Upstate
2007-11-26,273302229,Florida International,South Florida
2007-11-26,273302294,Iowa,Wake Forest
2007-11-26,273302413,Morehead State,Alice Lloyd College
2007-11-26,273302643,The Citadel,Charleston Southern
2007-11-26,273302751,Wyoming,Arkansas-Pine Bluff
