game_id,date,opponent,location,team_score,opp_score,record
303140120,2010-11-10,Maryland,A,74,75,0-1 (0-0)
303170107,2010-11-13,Holy Cross,A,93,84,1-1 (0-0)
303200232,2010-11-16,Coastal Carolina,H,83,67,2-1 (0-0)
303230232,2010-11-19,Rhode Island,N,66,75,2-2 (0-0)
303240082,2010-11-20,UIC,N,78,66,3-2 (0-0)
303252649,2010-11-21,Toledo,A,64,51,4-2 (0-0)
303320153,2010-11-28,North Carolina,A,69,74,4-3 (0-0)
303360232,2010-12-02,Davidson,H,82,73,5-3 (1-0)
303380232,2010-12-04,Georgia Southern,H,92,84,6-3 (2-0)
303410232,2010-12-07,East Tennessee State,H,79,59,7-3 (2-0)
303492127,2010-12-15,Charleston Southern,A,77,69,8-3 (2-0)
303560232,2010-12-22,Clemson,H,59,66,8-4 (2-0)
303652633,2010-12-31,Tennessee,A,91,78,9-4 (2-0)
310022413,2011-01-02,Morehead State,A,49,69,9-5 (2-0)
310060231,2011-01-06,Furman,A,76,72,10-5 (3-0)
310082747,2011-01-08,Wofford,A,77,73,11-5 (4-0)
310150232,2011-01-15,The Citadel,H,87,66,12-5 (5-0)
310170236,2011-01-17,Chattanooga,A,88,91,12-6 (5-1)
310200232,2011-01-20,Western Carolina,H,93,64,13-6 (6-1)
310220232,2011-01-22,Appalachian State,H,73,64,14-6 (7-1)
310260290,2011-01-26,Georgia Southern,A,65,61,15-6 (8-1)
310292166,2011-01-29,Davidson,A,64,75,15-7 (8-2)
310340232,2011-02-03,Wofford,H,79,54,16-7 (9-2)
310360232,2011-02-05,Furman,H,73,54,17-7 (10-2)
310402210,2011-02-09,Elon,A,85,67,18-7 (11-2)
310430232,2011-02-12,UNC Greensboro,H,87,69,19-7 (12-2)
310482643,2011-02-17,The Citadel,A,85,63,20-7 (13-2)
310500232,2011-02-19,Vermont,H,85,70,21-7 (13-2)
310520232,2011-02-21,Samford,H,75,49,22-7 (14-2)
310552026,2011-02-24,Appalachian State,A,70,85,22-8 (14-3)
310572717,2011-02-26,Western Carolina,A,62,70,22-9 (14-4)
310640232,2011-03-05,Elon,N,78,60,23-9 (14-4)
310650232,2011-03-06,Furman,N,63,58,24-9 (14-4)
310660232,2011-03-07,Wofford,N,67,77,24-10 (14-4)
310740232,2011-03-15,Dayton,H,94,84,25-10 (14-4)
310780325,2011-03-19,Cleveland State,A,64,56,26-10 (14-4)
310822724,2011-03-23,Wichita State,A,75,82,26-11 (14-4)
