player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
T. Mitchell,F,24,4,10,2,4,2,2,1,2,3,0,1,1,2,1,12,TRUE,2022-01-22,Oklahoma State,H
T. Allen,F,30,5,9,0,0,1,2,2,6,8,3,2,1,4,2,11,TRUE,2022-01-22,Oklahoma State,H
C. Bishop,F,24,2,2,0,0,0,0,1,5,6,1,1,0,3,0,4,TRUE,2022-01-22,Oklahoma State,H
C. Ramey,G,39,3,8,2,7,2,2,1,6,7,1,0,1,1,3,10,TRUE,2022-01-22,Oklahoma State,H
M. Carr,G,32,2,10,2,5,8,8,2,2,4,2,1,0,2,2,14,TRUE,2022-01-22,Oklahoma State,H
D. Disu,F,13,2,5,0,0,0,0,1,5,6,0,1,1,1,2,4,FALSE,2022-01-22,Oklahoma State,H
B. Cunningham,F,11,0,0,0,0,0,0,1,1,2,1,1,0,1,0,0,FALSE,2022-01-22,Oklahoma State,H
D. Askew,G,7,0,1,0,1,0,0,0,0,0,2,2,0,0,0,0,FALSE,2022-01-22,Oklahoma State,H
J. Febres,G,8,0,1,0,1,1,2,0,1,1,0,0,0,0,0,1,FALSE,2022-01-22,Oklahoma State,H
A. Jones,G,12,0,3,0,3,0,0,0,0,0,0,0,0,3,1,0,FALSE,2022-01-22,Oklahoma State,H
TEAM,NA,NA,18,49,6,21,14,16,10,28,38,10,9,4,20,11,56,FALSE,2022-01-22,Oklahoma State,H
