player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Rivers,F,25,2,4,0,0,0,0,2,0,2,4,1,2,2,5,4,TRUE,2018-01-31,South Florida,A
K. Davenport,F,26,6,11,0,1,6,8,7,4,11,2,2,2,2,4,18,TRUE,2018-01-31,South Florida,A
M. Parks Jr.,F,14,1,5,0,1,0,0,0,2,2,0,1,0,1,2,2,TRUE,2018-01-31,South Florida,A
J. Johnson,G,34,5,8,3,5,5,8,1,2,3,1,1,0,0,2,18,TRUE,2018-01-31,South Florida,A
J. Martin,G,35,8,18,3,7,6,7,1,4,5,9,3,3,3,2,25,TRUE,2018-01-31,South Florida,A
K. Sameh Azab,F,11,3,3,0,0,0,0,0,1,1,1,1,0,1,3,6,FALSE,2018-01-31,South Florida,A
V. Enoh,C,10,0,1,0,0,0,0,1,1,2,1,0,0,0,1,0,FALSE,2018-01-31,South Florida,A
R. Thornton,G,15,2,6,0,1,2,2,2,3,5,1,0,0,0,1,6,FALSE,2018-01-31,South Florida,A
D. Nickelberry,G,9,1,3,0,1,0,0,0,0,0,1,0,0,1,0,2,FALSE,2018-01-31,South Florida,A
K. Brewton Jr.,G,21,2,3,0,0,1,2,0,3,3,0,0,0,0,1,5,FALSE,2018-01-31,South Florida,A
TEAM,NA,NA,30,62,6,16,20,27,15,23,38,20,9,7,10,21,86,FALSE,2018-01-31,South Florida,A
