player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Fry,F,23,2,7,0,0,2,2,2,1,3,2,1,0,0,1,6,TRUE,2011-02-15,Boston University,A
A. Satchell,F,24,3,5,0,0,1,2,1,2,3,0,0,0,0,0,7,TRUE,2011-02-15,Boston University,A
B. Neller,G,16,1,3,1,1,0,0,0,1,1,0,0,0,0,1,3,TRUE,2011-02-15,Boston University,A
C. De La Rosa,G,32,4,13,1,3,2,4,0,4,4,3,2,0,5,1,11,TRUE,2011-02-15,Boston University,A
B. Smith,G,22,0,2,0,0,0,0,0,2,2,2,0,0,2,1,0,TRUE,2011-02-15,Boston University,A
J. Wasco,F,9,0,1,0,0,0,0,1,0,1,0,0,0,1,3,0,FALSE,2011-02-15,Boston University,A
M. Conway,F,5,2,2,2,2,0,0,0,0,0,0,0,0,0,0,6,FALSE,2011-02-15,Boston University,A
C. Plummer,F,13,3,5,0,0,0,2,0,3,3,0,0,0,3,3,6,FALSE,2011-02-15,Boston University,A
L. JolicoeurL,C,14,1,4,1,1,1,2,0,1,1,0,0,0,1,2,4,FALSE,2011-02-15,Boston University,A
T. King,G,12,1,2,1,2,0,0,0,0,0,0,0,0,0,0,3,FALSE,2011-02-15,Boston University,A
J. Wertz,G,30,3,11,0,1,1,2,2,3,5,2,0,1,0,3,7,FALSE,2011-02-15,Boston University,A
TEAM,NA,NA,20,55,6,10,7,14,11,18,29,9,3,1,13,15,53,FALSE,2011-02-15,Boston University,A
