player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
A. Pogue,F,9,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,TRUE,2010-01-16,Valparaiso,A
T. Harmon,G,30,6,15,4,8,4,4,1,5,6,1,2,0,1,2,20,TRUE,2010-01-16,Valparaiso,A
J. Montgomery,G,40,7,16,4,11,2,3,1,2,3,5,1,0,6,5,20,TRUE,2010-01-16,Valparaiso,A
N. Cole,G,39,5,15,0,4,4,6,2,3,5,2,4,1,3,2,14,TRUE,2010-01-16,Valparaiso,A
D. Brown,G,37,5,11,0,1,0,0,6,4,10,1,2,0,2,3,10,TRUE,2010-01-16,Valparaiso,A
C. Woods,F,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,FALSE,2010-01-16,Valparaiso,A
T. Kamczyc,F,7,1,2,0,0,0,0,2,1,3,0,0,0,0,0,2,FALSE,2010-01-16,Valparaiso,A
J. Cunningham,F,20,1,5,0,2,0,0,0,3,3,0,3,0,0,1,2,FALSE,2010-01-16,Valparaiso,A
K. Anderson,C,2,0,0,0,0,1,2,1,0,1,0,0,0,0,0,1,FALSE,2010-01-16,Valparaiso,A
A. Wells,G,11,1,2,0,0,0,0,1,0,1,1,0,0,0,1,2,FALSE,2010-01-16,Valparaiso,A
TEAM,NA,NA,26,66,8,26,11,15,17,19,36,11,12,1,13,20,71,FALSE,2010-01-16,Valparaiso,A
