player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Bilbao,F,20,3,4,0,0,2,4,0,2,2,1,2,0,3,5,8,TRUE,2016-02-27,Arkansas State,A
D. Charles,G,27,2,6,0,3,3,4,1,5,6,1,1,0,0,5,7,TRUE,2016-02-27,Arkansas State,A
E. Neal,G,35,3,11,1,4,1,2,0,2,2,8,1,0,3,3,8,TRUE,2016-02-27,Arkansas State,A
K. Wilson,G,34,3,4,2,2,5,9,3,10,13,0,1,0,4,3,13,TRUE,2016-02-27,Arkansas State,A
J. Jones,G,17,4,10,1,3,0,0,1,4,5,0,0,0,1,5,9,TRUE,2016-02-27,Arkansas State,A
N. Pallas,F,14,7,9,0,0,0,1,4,1,5,0,0,0,2,5,14,FALSE,2016-02-27,Arkansas State,A
F. Pope,F,6,2,3,0,0,0,0,0,2,2,0,0,0,1,2,4,FALSE,2016-02-27,Arkansas State,A
J. Harris,F,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,FALSE,2016-02-27,Arkansas State,A
K. Eubanks,F,26,4,7,1,4,4,6,0,5,5,2,2,1,0,4,13,FALSE,2016-02-27,Arkansas State,A
N. Hawkins,G,14,1,4,0,1,0,2,0,2,2,2,0,0,3,2,2,FALSE,2016-02-27,Arkansas State,A
M. Clarke,G,6,0,1,0,0,1,2,0,0,0,1,0,0,0,1,1,FALSE,2016-02-27,Arkansas State,A
TEAM,NA,NA,29,60,5,18,16,30,11,35,46,15,7,1,18,35,79,FALSE,2016-02-27,Arkansas State,A
