player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
C. Davis,F,36,5,7,0,0,8,10,2,3,5,5,0,0,2,3,18,TRUE,2005-02-19,South Carolina,H
K. Winston,F,32,6,15,3,7,4,4,2,1,3,2,0,0,0,1,19,TRUE,2005-02-19,South Carolina,H
J. Davidson,F,23,4,5,0,0,1,1,0,4,4,1,0,0,0,4,9,TRUE,2005-02-19,South Carolina,H
E. Shelton,G,29,5,13,4,10,2,2,1,4,5,3,1,0,0,1,16,TRUE,2005-02-19,South Carolina,H
R. Steele,G,36,3,5,3,3,0,0,1,2,3,9,1,0,2,1,9,TRUE,2005-02-19,South Carolina,H
J. Felix,F,14,2,5,2,5,3,4,2,3,5,0,0,0,1,3,9,FALSE,2005-02-19,South Carolina,H
E. Brock,F,13,1,1,0,0,0,0,3,1,4,2,0,0,0,1,2,FALSE,2005-02-19,South Carolina,H
L. WilliamsL,F,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,2005-02-19,South Carolina,H
S. Taylor,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2005-02-19,South Carolina,H
B. Davis,G,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,2005-02-19,South Carolina,H
J. Reese,G,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,2005-02-19,South Carolina,H
J. Jonus,G,12,2,3,1,2,0,0,1,1,2,0,1,0,0,0,5,FALSE,2005-02-19,South Carolina,H
TEAM,NA,NA,28,55,13,27,18,21,14,22,36,22,3,0,7,14,87,FALSE,2005-02-19,South Carolina,H
