player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
B. Thornton,F,24,8,8,0,0,4,7,2,7,9,2,0,1,2,2,20,TRUE,2005-11-19,Eastern Illinois,H
B. Cole,F,6,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,TRUE,2005-11-19,Eastern Illinois,H
J. Doellman,F,26,3,7,1,3,0,0,1,5,6,2,6,3,0,0,7,TRUE,2005-11-19,Eastern Illinois,H
B. Coly,F,3,0,1,0,0,0,0,1,2,3,0,0,0,0,1,0,TRUE,2005-11-19,Eastern Illinois,H
J. Cage,F,28,3,5,0,0,1,3,2,3,5,2,0,0,0,2,7,TRUE,2005-11-19,Eastern Illinois,H
J. Duncan,F,16,3,6,2,5,4,4,0,5,5,3,1,0,1,4,12,FALSE,2005-11-19,Eastern Illinois,H
K. Waymire,F,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,FALSE,2005-11-19,Eastern Illinois,H
B.J. RaymondB,F,17,2,6,1,5,3,4,0,0,0,1,2,0,1,1,8,FALSE,2005-11-19,Eastern Illinois,H
W. CaudleW,C,9,4,7,0,0,3,4,2,1,3,0,1,1,1,2,11,FALSE,2005-11-19,Eastern Illinois,H
K. Christiansen,G,6,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,FALSE,2005-11-19,Eastern Illinois,H
D. Finn,G,19,2,5,2,4,1,2,0,1,1,2,2,0,2,1,7,FALSE,2005-11-19,Eastern Illinois,H
S. Burrell,G,22,2,7,0,1,2,4,1,1,2,5,1,0,3,0,6,FALSE,2005-11-19,Eastern Illinois,H
B. Rice,G,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,2005-11-19,Eastern Illinois,H
J. Wolf,G,20,1,1,0,0,0,0,0,2,2,1,0,0,0,0,2,FALSE,2005-11-19,Eastern Illinois,H
TEAM,NA,NA,28,54,6,18,18,28,11,33,44,20,13,5,12,15,80,FALSE,2005-11-19,Eastern Illinois,H
