game_id,date,opponent,location,team_score,opp_score,record
401172373,2019-11-06,Charlotte,H,NA,NA,
401168171,2019-11-10,Virginia,A,NA,NA,
401172374,2019-11-13,Shenandoah,H,NA,NA,
401170126,2019-11-16,George Mason,A,NA,NA,
401172375,2019-11-20,Old Dominion,A,NA,NA,
401170952,2019-11-23,New Hampshire,H,NA,NA,
401172376,2019-11-26,Coppin State,H,NA,NA,
401169990,2019-11-30,East Carolina,H,NA,NA,
401171539,2019-12-04,Radford,A,NA,NA,
401171405,2019-12-16,Charleston Southern,H,NA,NA,
401170188,2019-12-20,Fordham,A,NA,NA,
401171873,2019-12-28,Hofstra,H,NA,NA,
401172377,2019-12-30,Northeastern,H,NA,NA,
401172378,2020-01-02,UNC Wilmington,A,NA,NA,
401171696,2020-01-04,Charleston,A,NA,NA,
401171809,2020-01-09,Delaware,H,NA,NA,
401171784,2020-01-11,Drexel,H,NA,NA,
401172379,2020-01-18,Towson,A,NA,NA,
401172380,2020-01-23,William & Mary,A,NA,NA,
401171858,2020-01-25,Elon,A,NA,NA,
401171702,2020-01-30,Charleston,H,NA,NA,
401172381,2020-02-01,UNC Wilmington,H,NA,NA,
401171790,2020-02-06,Drexel,A,NA,NA,
401171816,2020-02-08,Delaware,A,NA,NA,
401172382,2020-02-15,Towson,H,NA,NA,
401171862,2020-02-20,Elon,H,NA,NA,
401172383,2020-02-22,William & Mary,H,NA,NA,
401172384,2020-02-27,Northeastern,A,NA,NA,
401171882,2020-02-29,Hofstra,A,NA,NA,
