game_id,date,opponent,location,team_score,opp_score,record
401172554,2019-11-05,Tiffin,H,NA,NA,
401169810,2019-11-08,LSU,A,NA,NA,
401170354,2019-11-11,Jacksonville,N,NA,NA,
401172572,2019-11-15,Fairmont State,H,NA,NA,
401170083,2019-11-22,Western Kentucky,N,NA,NA,
401172315,2019-11-30,Dartmouth,H,NA,NA,
401172610,2019-12-07,Oakland,H,NA,NA,
401172464,2019-12-15,Cleveland State,H,NA,NA,
401172623,2019-12-20,Norfolk State,N,NA,NA,
401170869,2019-12-31,Hartford,H,NA,NA,
401172630,2020-01-03,Kent State,H,NA,NA,
401172735,2020-01-07,Miami OH,H,NA,NA,
401172643,2020-01-11,Ohio,A,NA,NA,
401172647,2020-01-14,Western Michigan,A,NA,NA,
401172654,2020-01-18,Northern Illinois,H,NA,NA,
401172658,2020-01-21,Eastern Michigan,H,NA,NA,
401172661,2020-01-25,Toledo,A,NA,NA,
401172667,2020-01-28,Ball State,H,NA,NA,
401172670,2020-01-31,Buffalo,A,NA,NA,
401172676,2020-02-04,Central Michigan,A,NA,NA,
401172684,2020-02-08,Toledo,H,NA,NA,
401172685,2020-02-11,Akron,A,NA,NA,
401172693,2020-02-15,Ball State,A,NA,NA,
401172700,2020-02-22,Ohio,H,NA,NA,
401172704,2020-02-25,Akron,H,NA,NA,
401172736,2020-02-29,Miami OH,A,NA,NA,
401172715,2020-03-03,Kent State,A,NA,NA,
401172724,2020-03-06,Buffalo,H,NA,NA,
