game_id,date,opponent,location,team_score,opp_score,record
401169807,2019-11-08,Auburn,N,66,76,0-1 (0-0)
401170114,2019-11-12,Charlotte,A,58,71,0-2 (0-0)
401170123,2019-11-16,UNC Wilmington,H,87,49,1-2 (0-0)
401170133,2019-11-19,Nevada,H,91,71,2-2 (0-0)
401168208,2019-11-22,Wake Forest,N,70,82,2-3 (0-0)
401168407,2019-11-28,Marquette,N,63,73,2-4 (0-0)
401182564,2019-11-29,Fairfield,N,67,56,3-4 (0-0)
401182567,2019-12-01,Temple,N,53,66,3-5 (0-0)
401170162,2019-12-07,Northeastern,A,NA,NA,
401170171,2019-12-10,Coppin State,H,NA,NA,
401170197,2019-12-22,Loyola Chicago,A,NA,NA,
401169921,2019-12-30,Vanderbilt,A,NA,NA,
401170218,2020-01-05,Duquesne,A,NA,NA,
401170225,2020-01-08,Rhode Island,A,NA,NA,CBSSN
401170230,2020-01-11,Saint Joseph's,H,NA,NA,
401170236,2020-01-14,Richmond,H,NA,NA,
401170247,2020-01-19,Fordham,A,NA,NA,CBSSN
401170251,2020-01-22,Saint Louis,H,NA,NA,
401170256,2020-01-25,George Mason,H,NA,NA,CBSSN
401170265,2020-01-29,George Washington,A,NA,NA,
401170273,2020-02-01,UMass,H,NA,NA,CBSSN
401170279,2020-02-07,VCU,A,NA,NA,
401170288,2020-02-11,Fordham,H,NA,NA,
401170291,2020-02-14,St. Bonaventure,A,NA,NA,
401170298,2020-02-18,Saint Joseph's,A,NA,NA,CBSSN
401170306,2020-02-22,Rhode Island,H,NA,NA,CBSSN
401170311,2020-02-25,La Salle,H,NA,NA,
401170318,2020-02-28,Dayton,A,NA,NA,
401170325,2020-03-03,Richmond,A,NA,NA,
401170333,2020-03-06,VCU,H,NA,NA,
