game_id,date,opponent,location,team_score,opp_score,record
401171584,2019-11-05,CSU Fullerton,H,NA,NA,
401173649,2019-11-09,San Diego State,H,NA,NA,
401166425,2019-11-13,Southern Utah,H,NA,NA,
401169446,2019-11-15,Houston,A,NA,NA,
401173668,2019-11-20,Boise State,A,NA,NA,
401170597,2019-11-25,UCLA,N,NA,NA,
401175173,2019-11-30,Montana Tech,H,NA,NA,
401170610,2019-12-04,Utah,A,NA,NA,
401173687,2019-12-07,UNLV,N,NA,NA,
401173693,2019-12-10,Nevada,H,NA,NA,
401175174,2019-12-14,Utah State,N,NA,NA,
401166506,2019-12-21,Weber State,H,NA,NA,
401174952,2019-12-28,Oral Roberts,H,NA,NA,
401175175,2020-01-04,Loyola Marymount,H,NA,NA,
401175176,2020-01-09,Saint Mary's,A,NA,NA,
401175177,2020-01-11,Portland,H,NA,NA,
401175178,2020-01-16,San Diego,H,NA,NA,
401175179,2020-01-18,Gonzaga,A,NA,NA,
401175180,2020-01-23,Pacific,A,NA,NA,
401175181,2020-01-25,San Francisco,A,NA,NA,
401175182,2020-01-30,Pepperdine,H,NA,NA,
401175183,2020-02-01,Saint Mary's,H,NA,NA,
401175184,2020-02-06,Portland,A,NA,NA,
401175185,2020-02-08,San Francisco,H,NA,NA,
401175186,2020-02-13,Loyola Marymount,A,NA,NA,
401175187,2020-02-15,San Diego,A,NA,NA,
401175188,2020-02-20,Santa Clara,H,NA,NA,
401175189,2020-02-22,Gonzaga,H,NA,NA,
401175190,2020-02-29,Pepperdine,A,NA,NA,
