player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
B. Roderick,F,18,3,8,3,7,0,0,0,0,0,0,0,0,1,4,9,TRUE,2021-01-16,Kent State,H
B. Vander Plas,F,32,9,15,5,10,1,1,0,1,1,5,2,0,1,4,24,TRUE,2021-01-16,Kent State,H
D. Wilson III,F,30,3,8,0,0,3,4,2,4,6,1,1,1,2,2,9,TRUE,2021-01-16,Kent State,H
L. McDay,G,30,1,8,0,3,2,4,1,3,4,0,0,0,1,0,4,TRUE,2021-01-16,Kent State,H
J. Preston,G,38,8,14,4,10,3,3,1,4,5,10,2,0,0,1,23,TRUE,2021-01-16,Kent State,H
R. Miguel,F,3,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,FALSE,2021-01-16,Kent State,H
S. Towns,F,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,2021-01-16,Kent State,H
C. Granger,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2021-01-16,Kent State,H
M. McMurray,F,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,2021-01-16,Kent State,H
M. Sears,G,23,2,5,1,2,2,2,1,1,2,2,0,0,0,3,7,FALSE,2021-01-16,Kent State,H
M. Brown,G,19,1,3,1,2,0,0,0,1,1,2,1,0,0,0,3,FALSE,2021-01-16,Kent State,H
TEAM,NA,NA,27,63,14,36,11,14,5,16,21,20,6,1,8,17,79,FALSE,2021-01-16,Kent State,H
