player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
S. Weaver,F,16,3,5,0,1,2,2,2,0,2,0,0,0,0,0,8,TRUE,2006-12-01,Southern,A
J. Alexander,F,33,6,13,4,8,4,7,5,5,10,3,1,0,4,2,20,TRUE,2006-12-01,Southern,A
A. Miller,F,24,9,14,1,1,1,5,2,1,3,0,0,0,0,1,20,TRUE,2006-12-01,Southern,A
K. Jacobs,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,2006-12-01,Southern,A
T. Guy,F,22,1,3,0,0,0,0,0,4,4,3,2,0,2,3,2,TRUE,2006-12-01,Southern,A
M. Kingsley,C,16,1,6,0,0,2,2,0,0,0,1,0,0,1,3,4,FALSE,2006-12-01,Southern,A
C. Dykes,G,17,2,2,1,1,1,2,0,1,1,0,1,0,1,2,6,FALSE,2006-12-01,Southern,A
G. Fonzie,G,28,0,1,0,0,0,2,1,2,3,2,1,0,1,2,0,FALSE,2006-12-01,Southern,A
K. Hardaway,G,17,3,6,0,2,5,5,1,0,1,1,0,0,2,2,11,FALSE,2006-12-01,Southern,A
W. Johnson,G,15,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,FALSE,2006-12-01,Southern,A
S. Lewis,G,12,0,0,0,0,0,0,1,0,1,2,1,0,0,1,0,FALSE,2006-12-01,Southern,A
TEAM,NA,NA,26,51,6,13,15,25,13,14,27,12,6,1,12,16,73,FALSE,2006-12-01,Southern,A
