number,name,position,height,weight,class,hometown
0,Garland Judkins,G,"6' 4""",NA,JR,NA
1,Hollis Hill,G,"6' 1""",NA,FR,NA
2,Jawan Nelson,C,"6' 9""",NA,JR,NA
3,Jeremy Allen,G,"6' 3""",NA,JR,NA
5,Terence Jones,G,"6' 2""",NA,SO,NA
10,Michael Bables,G,"6' 1""",NA,SO,NA
11,Chris Mast,G,"6' 5""",NA,FR,NA
13,Ted Wang,C,"7' 0""",NA,FR,NA
21,Demond Watt,F,"6' 7""",NA,SR,NA
22,Antonio Topps,G,"6' 1""",NA,SR,NA
23,Justin Reynolds,F,"6' 8""",NA,SR,NA
32,Horace Bond,F,"6' 8""",NA,SR,NA
44,Darren Warren,F,"6' 7""",NA,FR,NA
55,Jaamon Echols,G,"6' 0""",NA,FR,NA
