number,name,position,height,weight,class,hometown
0,Reggie Jackson,G,"6' 3""",NA,JR,NA
4,Gabriel Moton,G,"6' 2""",NA,FR,NA
5,Biko Paris,G,"6' 1""",NA,SR,NA
11,Corey Raji,F,"6' 5""",NA,SR,NA
12,Joe Trapani,F,"6' 8""",NA,SR,NA
14,Nick Mosakowski,G,"6' 1""",NA,SR,NA
20,John Cahill,G,"6' 1""",NA,SR,NA
24,Chris Kowalski,F,"6' 6""",NA,SR,NA
25,Peter Rehnquist,G,"6' 4""",NA,JR,NA
30,Dallas Elmore,G,"6' 5""",NA,JR,NA
31,Danny Rubin,G,"6' 6""",NA,FR,NA
52,Josh Southern,C,"6' 10""",NA,SR,NA
55,Cortney Dunn,F,"6' 8""",NA,SR,NA
