number,name,position,height,weight,class,hometown
1,Sultan Toles-Bey,G,"5' 10""",NA,SR,NA
4,Antoine Proctor,G,"6' 3""",NA,JR,NA
11,Jackson Carbajal,G,"6' 3""",NA,FR,NA
12,Kendell Groom,G,"6' 3""",NA,FR,NA
20,Walter Jackson,G,"6' 5""",NA,JR,NA
22,Heath Hoffman,G,"6' 3""",NA,JR,NA
24,Zach Nelson,F,"6' 6""",NA,JR,NA
25,Alpha N'Diaye,C,"6' 8""",NA,JR,NA
32,John Dickson,F,"6' 5""",NA,SO,NA
33,Duro Bjegovic,F,"6' 7""",NA,SR,NA
44,Josh McCarver,C,"6' 9""",NA,JR,NA
50,Pete Rakocevic,C,"6' 11""",NA,FR,NA
