number,name,position,height,weight,class,hometown
3,Robert Aery,G,"6' 0""",NA,JR,NA
4,Roderick Pearson,G,"6' 2""",NA,SR,NA
5,Tim Morton,F,"6' 9""",NA,SO,NA
12,Ken Holdman,G,"6' 1""",NA,JR,NA
13,Warren Niles,G,"6' 4""",NA,SO,NA
20,Alex DeSir,G,"6' 1""",NA,SR,NA
22,Steven Roundtree,F,"6' 8""",NA,FR,NA
25,Kyron Stokes,G,"6' 5""",NA,JR,NA
32,Damen Bell-Holter,F,"6' 10""",NA,SO,NA
42,Javier Nasarre,F,"6' 10""",NA,SR,NA
44,Hunter McClintock,G,"6' 2""",NA,FR,NA
45,Dominique Morrison,F,"6' 6""",NA,JR,NA
54,Michael Craion,F,"6' 5""",NA,SR,NA
