number,name,position,height,weight,class,hometown
2,Austin Carroll,G,"6' 3""",NA,FR,NA
5,Robert Lumpkins,F,"6' 7""",NA,SR,NA
10,James Beatty,G,"6' 2""",NA,SR,NA
11,Dane Miller,G,"6' 7""",NA,SO,NA
15,Charlie Rigoglioso,G,"6' 2""",NA,JR,NA
21,Austin Johnson,F,"6' 8""",NA,SO,NA
22,Mike Kuhn,G,"6' 1""",NA,JR,NA
24,Jonathan Mitchell,F,"6' 7""",NA,SR,NA
30,Matthew Schiff,,NA,NA,N/A,NA
31,Mike Coburn,G,"6' 0""",NA,SR,NA
32,Mike Poole,F,"6' 7""",NA,FR,NA
33,Frank Mitchell,F,"6' 6""",NA,FR,NA
55,Gilvydas Biruta,F,"6' 8""",NA,FR,NA
NA,Soo Soo Teulelei,,NA,NA,,NA
