number,name,position,height,weight,class,hometown
0,Marcus Capers,G,"6' 4""",NA,JR,NA
1,Klay Thompson,G,"6' 6""",NA,JR,NA
3,Reggie Moore,G,"6' 1""",NA,SO,NA
5,Will DiIorio,G,"6' 5""",NA,FR,NA
11,Faisal Aden,G,"6' 4""",NA,JR,NA
12,Brock Motum,F,"6' 9""",NA,SO,NA
13,Steven Bjornstad,C,"6' 10""",NA,SO,NA
15,Chris McNamara,C,"6' 10""",NA,JR,NA
22,Ben Loewen,G,"6' 0""",NA,JR,NA
23,DeAngelo Casto,F,"6' 8""",NA,JR,NA
25,Dre' Winston Jr.,G,"6' 1""",NA,FR,NA
31,Abe Lodwick,G,"6' 7""",NA,JR,NA
40,Charlie Enquist,F,"6' 10""",NA,JR,NA
44,Patrick Simon,F,"6' 8""",NA,FR,NA
