number,name,position,height,weight,class,hometown
0,Lawrence Smith,F,"6' 5""",NA,SO,NA
1,Adrian Powell,F,"6' 6""",NA,SO,NA
2,Jared Williams,G,"6' 2""",NA,JR,NA
4,Jeremy Underwood,G,"6' 0""",NA,FR,NA
5,Thomas Cooper,G,"6' 4""",NA,FR,NA
10,Marc Hill,G,"5' 8""",NA,JR,NA
11,Ray Lester,F,"6' 7""",NA,FR,NA
12,Nic Simpson,G,"6' 3""",NA,JR,NA
15,Brock Moorman,F,"6' 6""",NA,JR,NA
21,R.J. Buck,G,"6' 3""",NA,SO,NA
23,Thomas Coleman,C,"6' 9""",NA,SR,NA
31,Austin Witter,F,"6' 8""",NA,SO,NA
33,DaMetrius Upchurch,F,"6' 7""",NA,SO,NA
34,Cristian Henry,C,"6' 8""",NA,SO,NA
