number,name,position,height,weight,class,hometown
0,Bryson Pope,G,"6' 6""",NA,SO,NA
3,Jordan Clarkson,G,"6' 4""",NA,FR,NA
4,Shane Heirman,G,"6' 1""",NA,SR,NA
5,Tim Peete,G,"6' 3""",NA,FR,NA
10,Barrett Hunter,G,"6' 1""",NA,SO,NA
11,Steven Idlet,C,"6' 11""",NA,JR,NA
13,Donte Medder,G,"6' 2""",NA,SO,NA
14,Will Sanger,G,"6' 2""",NA,SR,NA
15,Justin Hurtt,G,"6' 4""",NA,SR,NA
22,Glenn Andrews,G,"6' 2""",NA,JR,NA
23,Blondy Baruti,F,"6' 9""",NA,FR,NA
30,Scottie Haralson,G,"6' 4""",NA,SO,NA
32,Kodi Maduka,C,"6' 10""",NA,FR,NA
33,Joe Richard,F,"6' 6""",NA,JR,NA
35,D.J. Magley,F,"6' 9""",NA,JR,NA
40,Colter Morgan,F,"6' 8""",NA,JR,NA
43,Ladarrius Whitehead,,NA,NA,N/A,NA
