number,name,position,height,weight,class,hometown
2,Taran Buie,G,"6' 2""",NA,FR,NA
3,Jermaine Marshall,G,"6' 4""",NA,FR,NA
10,Tre Bowman,G,"6' 4""",NA,FR,NA
12,Talor Battle,G,"6' 0""",NA,SR,NA
15,David (DJ) Jackson,F,"6' 7""",NA,SR,NA
22,Andrew Jones III,F,"6' 10""",NA,SR,NA
23,Tim Frazier,G,"6' 1""",NA,SO,NA
24,Cammeron Woodyard,F,"6' 5""",NA,JR,NA
25,Jeff Brooks,F,"6' 8""",NA,SR,NA
34,Jonathan Graham,F,"6' 8""",NA,FR,NA
35,Billy Oliver,F,"6' 8""",NA,FR,NA
41,Steve Kirkpatrick,F,"6' 5""",NA,SR,NA
