number,name,position,height,weight,class,hometown
1,Anthony D'Orazio,G,"6' 2""",NA,FR,NA
3,C.J. McCollum,G,"6' 3""",NA,SO,NA
4,John Adams,F,"6' 6""",NA,JR,NA
5,Prentice Small,G,"5' 9""",NA,SR,NA
11,Mackey McKnight,G,"6' 0""",NA,FR,NA
15,Rob Keefer,G,"6' 3""",NA,SR,NA
20,Holden Greiner,F,"6' 7""",NA,SO,NA
21,Cory Goodman,G,"6' 1""",NA,SO,NA
23,Michael Ojo,G,"6' 5""",NA,SR,NA
31,Justin Maneri,F,"6' 8""",NA,JR,NA
32,Bryant Reams,G,"6' 2""",NA,SO,NA
33,Kevin McCarthy,C,"6' 10""",NA,FR,NA
35,Corey Huerta,G,"5' 9""",NA,SO,NA
40,David Safstrom,C,"7' 1""",NA,SR,NA
42,Gabe Knutson,F,"6' 9""",NA,SO,NA
44,Jordan Hamilton,F,"6' 6""",NA,JR,NA
