number,name,position,height,weight,class,hometown
1,Donavan Monroe,G,"6' 3""",NA,SR,NA
3,Andrew Goudelock,G,"6' 2""",NA,SR,NA
4,Andrew Lawrence,G,"6' 1""",NA,SO,NA
11,Nori Johnson,G,"6' 5""",NA,FR,NA
14,Bart Benton,G,"6' 0""",NA,SO,NA
21,Jeremy Simmons,F,"6' 8""",NA,SR,NA
25,James Carlton,F,"6' 7""",NA,FR,NA
30,Antwaine Wiggins,F,"6' 7""",NA,JR,NA
32,Jordan Scott,G,"6' 1""",NA,FR,NA
35,Jordan Turok,G,"6' 1""",NA,SR,NA
41,Garrett Campbell,F,"6' 8""",NA,SR,NA
44,Trent Wiedeman,F,"6' 8""",NA,FR,NA
53,Willis Hall,F,"6' 6""",NA,SO,NA
