number,name,position,height,weight,class,hometown
1,Scott Stucky,,"6' 3""",NA,JR,NA
5,Mike Fitzgerald,G,"6' 6""",NA,SO,NA
10,Todd Fletcher,G,"6' 2""",NA,SO,NA
13,Zach Bohannon,F,"6' 8""",NA,SO,NA
14,Michael Lyons,G,"6' 6""",NA,SO,NA
15,Taylor Stewart,F,"6' 5""",NA,JR,NA
20,Tom Fow,F,"6' 6""",NA,SR,NA
21,Myles Jerrett,F,"6' 5""",NA,FR,NA
23,Jamil Bailey,F,"6' 4""",NA,FR,NA
24,Derek Brooks,F,"6' 5""",NA,SR,NA
25,Kyle Green,G,"6' 2""",NA,SO,NA
30,Adam Brakeville,F,"6' 6""",NA,SO,NA
32,Shawn Hempsey,G,"6' 2""",NA,JR,NA
34,Taylor Broekhuis,C,"6' 10""",NA,SO,NA
35,Evan Washington,G,"6' 4""",NA,SR,NA
44,Chase Kammerer,F,"6' 8""",NA,FR,NA
