number,name,position,height,weight,class,hometown
2,Luke Apfeld,F,"6' 8""",NA,FR,NA
3,Joey Accaoui,G,"5' 10""",NA,SR,NA
12,Sandro Carissimo,G,"6' 2""",NA,FR,NA
14,Josh Elbaum,G,"6' 3""",NA,FR,NA
15,Simeon Marsalis,G,"5' 11""",NA,SO,NA
20,Brendan Bald,G,"6' 4""",NA,SO,NA
23,Brian Voelkel,F,"6' 6""",NA,FR,NA
30,Pat Bergmann,F,"6' 10""",NA,JR,NA
31,Clancy Rugg,F,"6' 8""",NA,FR,NA
32,Evan Fjeld,F,"6' 8""",NA,SR,NA
34,Matt Glass,F,"6' 8""",NA,JR,NA
40,Ryan McKeaney,F,"6' 9""",NA,FR,NA
42,Ben Crenca,C,"6' 10""",NA,SO,NA
45,Garrett Kissel,F,"6' 9""",NA,SR,NA
