number,name,position,height,weight,class,hometown
1,Tony Watson,G,"6' 2""",NA,SO,NA
2,Byron Mulkey,G,"6' 0""",NA,SR,NA
3,Jarod Oldham,G,"6' 3""",NA,FR,NA
5,Zach Filzen,G,"6' 3""",NA,JR,NA
10,Corey Raley-Ross,G,"6' 3""",NA,FR,NA
12,Javon McCrea,F,"6' 6""",NA,FR,NA
21,Mitchell Watt,F,"6' 10""",NA,JR,NA
22,Auraum Nuiriankh,G,"6' 5""",NA,FR,NA
24,Dave Barnett,G,"6' 5""",NA,JR,NA
30,Titus Robinson,F,"6' 7""",NA,JR,NA
32,Jawaan Alston,F,"6' 8""",NA,SR,NA
33,Cameron Downing,C,"6' 9""",NA,FR,NA
44,Mike Clifford,F,"6' 7""",NA,SO,NA
