number,name,position,height,weight,class,hometown
1,Deontay Twyman,G,"6' 0""",NA,SR,NA
2,Dave Johnson,G,"5' 10""",NA,SO,NA
3,James Johnson,G,"6' 0""",NA,JR,NA
4,Ike Azotam,F,"6' 6""",NA,FR,NA
5,Lance Brown,G,"6' 3""",NA,SO,NA
11,Raheem May-Thompson,F,"6' 6""",NA,SO,NA
12,Justin Rutty,C,"6' 7""",NA,SR,NA
15,Mike Gabriel,F,"6' 8""",NA,FR,NA
20,Sean Light,G,"6' 5""",NA,SR,NA
22,William Harrison,G,"6' 3""",NA,JR,NA
23,Tevin Baskin,F,"6' 6""",NA,FR,NA
24,Dominique Langston,G,"6' 3""",NA,FR,NA
33,Kevin Tarca,G,"5' 8""",NA,JR,NA
35,Jamee Jackson,F,"6' 7""",NA,SO,NA
