number,name,position,height,weight,class,hometown
1,Martino Brock,F,"6' 5""",NA,SO,NA
2,Gary Redus,G,"6' 6""",NA,SR,NA
3,Allyn Cooks,G,"5' 10""",NA,JR,NA
4,P.J. Reyes,G,"6' 5""",NA,JR,NA
10,Raymond Sims,G,"5' 8""",NA,SR,NA
11,Rico Sanders,G,"6' 2""",NA,SO,NA
12,Jose Diaz,G,"5' 8""",NA,SO,NA
21,Augustine Rubit,C,"6' 6""",NA,FR,NA
22,Todd Martin,G,"6' 0""",NA,FR,NA
24,DeAndre Hersey,F,"6' 6""",NA,SO,NA
25,Andre Gowins,F,"6' 9""",NA,FR,NA
31,Matt Cline,,NA,NA,N/A,NA
32,Javier Carter,F,"6' 6""",NA,SO,NA
33,Tim Williams,G,"6' 2""",NA,SR,NA
34,Antione Lundy,F,"6' 5""",NA,JR,NA
