number,name,position,height,weight,class,hometown
0,Denzel Brito,G,"6' 1""",NA,FR,NA
1,Gabe Kindred,G,"6' 1""",NA,FR,NA
2,Jordan Hicks,G,"6' 6""",NA,JR,NA
4,Shaun Adams,F,"6' 6""",NA,SO,NA
10,Courtney Stanley,G,"6' 1""",NA,JR,NA
14,Chim Kadima,G,"6' 4""",NA,FR,NA
22,Terrance Hill,G,"6' 4""",NA,SR,NA
23,Geoff McCammon,G,"6' 4""",NA,SR,NA
24,Ben Averkamp,F,"6' 8""",NA,SO,NA
30,Ryan Sterling,G,"6' 4""",NA,SR,NA
32,Andy Polka,F,"6' 7""",NA,SR,NA
33,Walt Gibler,F,"6' 7""",NA,JR,NA
34,Jonathon Gac,F,"6' 8""",NA,FR,NA
44,John Benkoske,C,"6' 9""",NA,JR,NA
