number,name,position,height,weight,class,hometown
2,Cam Thoroughman,F,"6' 7""",NA,SR,NA
3,Casey Mitchell,G,"6' 4""",NA,SR,NA
4,Jonnie West,G,"6' 3""",NA,SR,NA
5,Kevin Jones,F,"6' 8""",NA,JR,NA
12,Kenny Ross,G,"6' 0""",NA,FR,NA
13,Deniz Kilicli,F,"6' 9""",NA,SO,NA
15,Craig Carey,G,"6' 2""",NA,SO,NA
20,Jake Ferguson,F,"6' 6""",NA,FR,NA
21,Joe Mazzulla,G,"6' 2""",NA,SR,NA
25,Darryl Bryant,G,"6' 2""",NA,JR,NA
30,Dan Jennings,F,"6' 8""",NA,SO,NA
32,Dalton Pepper,G,"6' 5""",NA,SO,NA
34,Kevin Noreen,F,"6' 10""",NA,FR,NA
41,John Flowers,F,"6' 7""",NA,SR,NA
