number,name,position,height,weight,class,hometown
0,LeShaun Murphy,G,"6' 1""",NA,SO,NA
1,Cornelius Chatt,G,"6' 2""",NA,JR,NA
2,Anthony Mitchell,F,"6' 4""",NA,JR,NA
3,Alex Newlin,F,"6' 5""",NA,SR,NA
4,Cody Rincker,G,"6' 1""",NA,SR,NA
5,Corey Wickware,G,"5' 10""",NA,JR,NA
12,Nikola Bundalo,C,"6' 10""",NA,SR,NA
13,Kevin Stineman,G,"6' 0""",NA,JR,NA
15,Abel Tillman,F,"6' 7""",NA,JR,NA
23,David Boarden,G,"6' 4""",NA,JR,NA
24,Gerald Jones,G,"6' 1""",NA,FR,NA
30,Michael Messer,G,"6' 5""",NA,FR,NA
32,Dobrivoje Mavrak,C,"6' 9""",NA,SR,NA
33,Mark Yelovich,F,"6' 6""",NA,JR,NA
34,Zeke Schneider,C,"6' 9""",NA,SO,NA
