number,name,position,height,weight,class,hometown
1,Bo Ingram,F,"6' 5""",NA,JR,NA
2,Darius Richardson,G,"6' 4""",NA,FR,NA
5,Stuart Lagerson,C,"7' 0""",NA,FR,NA
10,Bradley Gay,G,"6' 4""",NA,JR,NA
11,Rivest Aduko,G,"6' 2""",NA,SO,NA
12,Shaquille White-Miller,G,"5' 9""",NA,FR,NA
20,Armani Williams,G,"6' 2""",NA,SO,NA
22,Daniel Francis,F,"6' 5""",NA,SR,NA
24,Bryant Smith,G,"6' 0""",NA,FR,NA
25,Cameron Catlett,G,"6' 3""",NA,SO,NA
31,LaMarcus Reed,F,"6' 5""",NA,JR,NA
35,Brandon Edwards,F,"6' 5""",NA,FR,NA
55,Jordan Reves,F,"6' 10""",NA,SO,NA
