number,name,position,height,weight,class,hometown
1,Jordon Crawford,G,"5' 6""",NA,SO,NA
3,Luke Kraus,G,"6' 2""",NA,SO,NA
4,Wiley Roberts,G,"5' 7""",NA,SR,NA
10,Scott Thomas,F,"6' 7""",NA,JR,NA
12,James Erger,G,"6' 6""",NA,SO,NA
14,Joe Jakubowski,G,"6' 2""",NA,SR,NA
15,A'uston Calhoun,F,"6' 7""",NA,SO,NA
22,Dee Brown,G,"6' 3""",NA,JR,NA
23,Craig Sealey,F,"6' 6""",NA,FR,NA
32,Torian Oglesby,F,"6' 7""",NA,JR,NA
33,Danny McElroy,F,"6' 8""",NA,SO,NA
35,Cameron Black,C,"6' 10""",NA,FR,NA
44,Mike Dabney,F,"6' 8""",NA,SR,NA
